wrong_object_triage_id,source_mode_name,scene,object_hypothesis_id,wrong_object_hypothesis_id,state_condition,optical_frame,expected_sar_frame,wrong_object_source_sar_frame,wrong_object_frame_delta,same_scene,azimuth_overlap_deg,azimuth_overlap_ratio_vs_true,range_overlap_px,range_overlap_ratio_vs_true,support_iou_proxy,support_intersection_ratio_vs_true,overlap_bucket,topk_contains_near_gt_posthoc,top1_near_gt_posthoc,gt_inside_support_posthoc,best_topk_distance_to_gt_px_posthoc,top1_background_ratio,scatter_cluster_type,temporal_stability_label,notes,provenance_labels
WO00011,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,167,348,348,0,true,20.6725,0.7089,1332.7,1,0.4549,0.7089,medium_overlap_0p25_0p75,false,false,true,393.903,1.8244,weak_no_structure,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00012,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,167,348,348,0,true,20.6725,0.7089,130,1,0.1865,0.7089,medium_overlap_0p25_0p75,true,false,true,42.294,1.5945,multi_peak_nearby_cluster,stable_cluster_tube,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00013,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,168,349,349,0,true,20.4577,0.6984,1332.7,1,0.4351,0.6984,medium_overlap_0p25_0p75,false,false,true,390.975,1.8113,weak_no_structure,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00014,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,168,349,349,0,true,20.4577,0.6984,130,1,0.1785,0.6984,medium_overlap_0p25_0p75,true,true,true,37.458,1.5962,diffuse_clutter,stable_cluster_tube,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00015,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,168,350,350,0,true,20.4577,0.6984,1332.7,1,0.4351,0.6984,medium_overlap_0p25_0p75,false,false,true,382.886,1.8393,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00016,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,168,350,350,0,true,20.4577,0.6984,130,1,0.1785,0.6984,medium_overlap_0p25_0p75,true,false,true,25.196,1.6665,diffuse_clutter,stable_cluster_tube,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00017,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,168,351,351,0,true,20.4577,0.6984,1332.7,1,0.4351,0.6984,medium_overlap_0p25_0p75,false,false,true,382.636,1.8214,azimuth_spread_cluster,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00018,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,168,351,351,0,true,20.4577,0.6984,130,1,0.1785,0.6984,medium_overlap_0p25_0p75,true,false,true,53.193,1.5985,range_spread_cluster,stable_cluster_tube,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00019,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,169,352,352,0,true,13.3073,0.4531,1332.7,1,0.3273,0.4531,medium_overlap_0p25_0p75,false,false,false,380.554,1.9085,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00020,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,169,352,352,0,true,13.3073,0.4531,38.543,0.2965,0.0789,0.1343,low_overlap_lt_0p25,true,true,false,116.645,1.475,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00021,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,169,353,353,0,true,13.3073,0.4531,1332.7,1,0.3273,0.4531,medium_overlap_0p25_0p75,false,false,false,381.196,1.9184,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00022,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,169,353,353,0,true,13.3073,0.4531,38.543,0.2965,0.0789,0.1343,low_overlap_lt_0p25,true,true,false,115.518,1.5567,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00023,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,171,356,356,0,true,12.6731,0.4299,1332.7,1,0.3057,0.4299,medium_overlap_0p25_0p75,false,false,false,367.941,1.973,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00024,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,171,356,356,0,true,12.6731,0.4299,38.543,0.2965,0.0746,0.1275,low_overlap_lt_0p25,true,false,false,120.912,1.4769,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00025,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,171,357,357,0,true,12.6731,0.4299,1332.7,1,0.3057,0.4299,medium_overlap_0p25_0p75,false,false,false,367.391,1.9371,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00026,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,171,357,357,0,true,12.6731,0.4299,38.543,0.2965,0.0746,0.1275,low_overlap_lt_0p25,false,false,false,125.862,1.4703,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00027,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,172,358,358,0,true,12.3838,0.4187,1332.7,1,0.2958,0.4187,medium_overlap_0p25_0p75,false,false,false,362.561,1.9286,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00028,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,172,358,358,0,true,12.3838,0.4187,34.004,0.2616,0.0635,0.1095,low_overlap_lt_0p25,false,false,false,119.854,1.4938,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00029,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,172,359,359,0,true,12.3838,0.4187,1332.7,1,0.2958,0.4187,medium_overlap_0p25_0p75,false,false,false,362.118,1.8908,weak_no_structure,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00030,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,172,359,359,0,true,12.3838,0.4187,34.004,0.2616,0.0635,0.1095,low_overlap_lt_0p25,true,false,false,106.378,1.4682,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00031,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,173,360,360,0,true,12.2459,0.4121,1332.7,1,0.2896,0.4121,medium_overlap_0p25_0p75,false,false,false,362.419,1.9864,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00032,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,173,360,360,0,true,12.2459,0.4121,41.129,0.3164,0.0765,0.1304,low_overlap_lt_0p25,true,true,false,108.638,1.4196,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00033,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,173,361,361,0,true,12.2459,0.4121,1332.7,1,0.2896,0.4121,medium_overlap_0p25_0p75,false,false,false,360.543,2.051,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00034,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,173,361,361,0,true,12.2459,0.4121,41.129,0.3164,0.0765,0.1304,low_overlap_lt_0p25,true,false,false,109.048,1.3511,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00035,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,174,362,362,0,true,12.0155,0.403,1332.7,1,0.2809,0.403,medium_overlap_0p25_0p75,false,false,false,360.735,2.0528,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00036,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,174,362,362,0,true,12.0155,0.403,33.041,0.2542,0.059,0.1024,low_overlap_lt_0p25,true,true,false,104.554,1.4864,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00037,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,174,363,363,0,true,12.0155,0.403,1332.7,1,0.2809,0.403,medium_overlap_0p25_0p75,false,false,false,361.735,2.0402,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00038,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,174,363,363,0,true,12.0155,0.403,33.041,0.2542,0.059,0.1024,low_overlap_lt_0p25,true,true,false,112.853,1.5967,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00039,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,175,364,364,0,true,12.0729,0.4029,1332.7,1,0.2791,0.4029,medium_overlap_0p25_0p75,false,false,false,359.276,2.0753,azimuth_spread_cluster,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00040,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,175,364,364,0,true,12.0729,0.4029,44.189,0.3399,0.0801,0.1369,low_overlap_lt_0p25,true,true,false,110.649,1.649,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00041,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,175,365,365,0,true,12.0729,0.4029,1332.7,1,0.2791,0.4029,medium_overlap_0p25_0p75,false,false,false,358.409,2.0479,azimuth_spread_cluster,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00042,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,175,365,365,0,true,12.0729,0.4029,44.627,0.3433,0.081,0.1383,low_overlap_lt_0p25,true,true,false,106.053,1.6672,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00043,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,176,366,366,0,true,11.925,0.3954,1332.7,1,0.2722,0.3954,medium_overlap_0p25_0p75,false,false,false,357.38,2.0546,azimuth_spread_cluster,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00044,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,176,366,366,0,true,11.925,0.3954,34.004,0.2616,0.0593,0.1034,low_overlap_lt_0p25,true,true,false,112.712,1.6748,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00045,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,176,367,367,0,true,11.925,0.3954,1332.7,1,0.2722,0.3954,medium_overlap_0p25_0p75,false,false,false,355.854,2.0461,azimuth_spread_cluster,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00046,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,176,367,367,0,true,11.925,0.3954,32.426,0.2494,0.0564,0.0986,low_overlap_lt_0p25,true,false,false,109.113,1.5884,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00047,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,177,368,368,0,true,11.7118,0.3869,1332.7,1,0.2638,0.3869,medium_overlap_0p25_0p75,false,false,false,356.271,2.0494,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00048,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,177,368,368,0,true,11.7118,0.3869,52.028,0.4002,0.0912,0.1548,low_overlap_lt_0p25,true,true,false,99.591,1.663,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00049,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,177,369,369,0,true,11.7118,0.3869,1332.7,1,0.2638,0.3869,medium_overlap_0p25_0p75,false,false,false,356.879,2.0049,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00050,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,177,369,369,0,true,11.7118,0.3869,52.028,0.4002,0.0912,0.1548,low_overlap_lt_0p25,true,true,false,90.215,1.7816,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00051,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,178,370,370,0,true,11.686,0.3838,1332.7,1,0.2603,0.3838,medium_overlap_0p25_0p75,false,false,false,355.107,2.0032,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00052,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,178,370,370,0,true,11.686,0.3838,54.894,0.4223,0.0955,0.1621,low_overlap_lt_0p25,true,true,false,99.455,1.8076,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00053,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,178,371,371,0,true,11.686,0.3838,1332.7,1,0.2603,0.3838,medium_overlap_0p25_0p75,false,false,false,355.324,1.9838,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00054,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,178,371,371,0,true,11.686,0.3838,54.894,0.4223,0.0955,0.1621,low_overlap_lt_0p25,true,true,false,95.668,1.7871,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00055,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,179,372,372,0,true,11.4506,0.3738,1332.7,1,0.2518,0.3738,medium_overlap_0p25_0p75,false,false,false,358.178,1.9197,diffuse_clutter,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00056,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,179,372,372,0,true,11.4506,0.3738,52.028,0.4002,0.0875,0.1496,low_overlap_lt_0p25,true,true,false,105.252,1.7939,azimuth_spread_cluster,stable_cluster_tube,low-overlap wrong-object hit suggests SAR structure or top-k mechanism lacks object discrimination,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
WO00057,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,179,373,373,0,true,11.4506,0.3738,1332.7,1,0.2518,0.3738,medium_overlap_0p25_0p75,false,false,false,356.591,2.0346,azimuth_spread_cluster,jumping_peak,high wrong-object rate is plausibly support-overlap/object-confusion,runtime_safe_optical_evidence;SAR_GT_posthoc_evidence;hypothesis_to_validate
