scene,detector_name,optical_frame_num,optical_path,det_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,is_vehicle_class,source_model,source_weight_path,notes
GM_RM011,baseline_oty0,13,D:\profile\research\data\GM_RM011\GM_RM011_frames\000013.png,GM_RM011_000013_001,car,0.52080237865448,271.148,253.068,798.545,592.976,179266.336,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,22,D:\profile\research\data\GM_RM011\GM_RM011_frames\000022.png,GM_RM011_000022_002,car,0.8740125298500061,0.405,207.272,141.117,593.689,54373.465,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,23,D:\profile\research\data\GM_RM011\GM_RM011_frames\000023.png,GM_RM011_000023_001,car,0.9172277450561523,364.744,258.751,799.059,592.745,145059.086,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,23,D:\profile\research\data\GM_RM011\GM_RM011_frames\000023.png,GM_RM011_000023_002,car,0.9028260111808777,0.741,248.628,177.260,593.772,60924.448,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,24,D:\profile\research\data\GM_RM011\GM_RM011_frames\000024.png,GM_RM011_000024_001,car,0.9080290794372559,0.917,290.496,208.949,594.064,63151.574,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,24,D:\profile\research\data\GM_RM011\GM_RM011_frames\000024.png,GM_RM011_000024_002,car,0.8843203783035278,408.958,368.738,798.612,593.702,87658.289,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,25,D:\profile\research\data\GM_RM011\GM_RM011_frames\000025.png,GM_RM011_000025_001,car,0.9261237978935242,0.919,289.381,227.926,594.071,69166.977,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,25,D:\profile\research\data\GM_RM011\GM_RM011_frames\000025.png,GM_RM011_000025_002,car,0.9002123475074768,442.873,401.254,798.966,594.415,68783.176,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,26,D:\profile\research\data\GM_RM011\GM_RM011_frames\000026.png,GM_RM011_000026_001,car,0.9338727593421936,473.199,396.916,798.814,594.738,64413.834,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,26,D:\profile\research\data\GM_RM011\GM_RM011_frames\000026.png,GM_RM011_000026_002,car,0.9211298823356628,1.085,288.190,244.123,594.029,74330.366,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,27,D:\profile\research\data\GM_RM011\GM_RM011_frames\000027.png,GM_RM011_000027_001,car,0.9375300407409668,492.253,378.824,799.226,595.073,66382.794,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,27,D:\profile\research\data\GM_RM011\GM_RM011_frames\000027.png,GM_RM011_000027_002,car,0.923403263092041,1.472,277.776,265.202,594.216,83454.674,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,28,D:\profile\research\data\GM_RM011\GM_RM011_frames\000028.png,GM_RM011_000028_001,car,0.9408754110336304,519.190,356.001,799.399,594.838,66924.113,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,28,D:\profile\research\data\GM_RM011\GM_RM011_frames\000028.png,GM_RM011_000028_002,car,0.9368191957473755,1.400,252.468,296.628,594.014,100834.024,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,29,D:\profile\research\data\GM_RM011\GM_RM011_frames\000029.png,GM_RM011_000029_001,car,0.9543466567993164,547.487,350.622,799.441,594.590,61468.818,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,29,D:\profile\research\data\GM_RM011\GM_RM011_frames\000029.png,GM_RM011_000029_002,car,0.9443614482879639,1.717,218.764,325.800,593.539,121458.210,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,30,D:\profile\research\data\GM_RM011\GM_RM011_frames\000030.png,GM_RM011_000030_001,car,0.9481701254844666,1.547,220.529,359.211,594.078,133605.218,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,30,D:\profile\research\data\GM_RM011\GM_RM011_frames\000030.png,GM_RM011_000030_002,car,0.9308579564094543,583.678,376.160,799.585,595.218,47296.454,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,31,D:\profile\research\data\GM_RM011\GM_RM011_frames\000031.png,GM_RM011_000031_001,car,0.9568430781364441,1.137,247.545,396.253,594.042,136906.405,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,31,D:\profile\research\data\GM_RM011\GM_RM011_frames\000031.png,GM_RM011_000031_002,car,0.9426142573356628,620.588,410.473,799.485,595.055,33021.161,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,32,D:\profile\research\data\GM_RM011\GM_RM011_frames\000032.png,GM_RM011_000032_001,car,0.9533479809761047,0.969,266.973,432.644,594.428,141354.481,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,32,D:\profile\research\data\GM_RM011\GM_RM011_frames\000032.png,GM_RM011_000032_002,car,0.7245826125144958,659.562,435.467,799.534,595.168,22353.812,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,33,D:\profile\research\data\GM_RM011\GM_RM011_frames\000033.png,GM_RM011_000033_001,car,0.9491788148880005,0.549,275.844,472.011,594.393,150183.938,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,33,D:\profile\research\data\GM_RM011\GM_RM011_frames\000033.png,GM_RM011_000033_002,car,0.8457455635070801,697.680,441.421,799.442,595.614,15690.928,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,34,D:\profile\research\data\GM_RM011\GM_RM011_frames\000034.png,GM_RM011_000034_001,car,0.9605587124824524,1.036,281.963,507.968,594.321,158344.144,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,34,D:\profile\research\data\GM_RM011\GM_RM011_frames\000034.png,GM_RM011_000034_002,car,0.8963468670845032,728.971,443.261,799.687,595.924,10795.668,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,35,D:\profile\research\data\GM_RM011\GM_RM011_frames\000035.png,GM_RM011_000035_001,car,0.9536440968513489,8.870,278.998,544.787,594.373,169015.058,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,35,D:\profile\research\data\GM_RM011\GM_RM011_frames\000035.png,GM_RM011_000035_002,car,0.6823451519012451,765.226,443.476,799.810,594.709,5230.328,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,121,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,GM_RM011_000121_001,car,0.9547771215438843,523.176,271.821,799.369,594.224,89045.125,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,121,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,GM_RM011_000121_002,car,0.8911559581756592,0.998,269.409,479.189,593.897,155167.176,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,121,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,GM_RM011_000121_003,car,0.6361564993858337,0.246,267.037,185.478,486.059,40569.980,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,122,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,GM_RM011_000122_001,car,0.9563158750534058,549.634,273.049,799.187,593.991,80092.043,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,122,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,GM_RM011_000122_002,car,0.9460625648498535,36.165,285.225,532.044,594.248,153238.100,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,122,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,GM_RM011_000122_003,car,0.93000727891922,0.372,277.648,213.522,592.556,67122.865,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,123,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,GM_RM011_000123_001,car,0.95440673828125,570.634,281.078,799.363,592.529,71238.000,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,123,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,GM_RM011_000123_002,car,0.9347127079963684,0.503,276.756,242.060,593.012,76394.046,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,123,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,GM_RM011_000123_003,car,0.9021322727203369,84.515,289.512,579.179,594.157,150696.841,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,124,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,GM_RM011_000124_001,car,0.9390607476234436,592.562,288.206,799.496,591.480,62757.541,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,124,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,GM_RM011_000124_002,car,0.9238787293434143,0.953,274.472,261.509,593.133,83028.960,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,124,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,GM_RM011_000124_003,car,0.9105685353279114,139.945,291.530,640.094,594.219,151389.873,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,125,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,GM_RM011_000125_001,car,0.944372832775116,0.636,279.174,284.447,593.827,89302.012,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,125,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,GM_RM011_000125_002,car,0.9342637062072754,620.778,288.801,799.520,542.608,45366.041,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,125,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,GM_RM011_000125_003,car,0.9224408864974976,200.678,294.713,704.698,594.601,151149.300,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,126,D:\profile\research\data\GM_RM011\GM_RM011_frames\000126.png,GM_RM011_000126_001,car,0.9502533078193665,0.685,281.481,305.026,594.527,95272.573,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,126,D:\profile\research\data\GM_RM011\GM_RM011_frames\000126.png,GM_RM011_000126_002,car,0.8985846638679504,648.497,285.452,799.624,520.721,35555.562,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,126,D:\profile\research\data\GM_RM011\GM_RM011_frames\000126.png,GM_RM011_000126_003,car,0.8831160664558411,258.142,293.661,777.261,594.094,155960.299,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,127,D:\profile\research\data\GM_RM011\GM_RM011_frames\000127.png,GM_RM011_000127_001,car,0.9599811434745789,1.126,279.454,329.640,593.788,103262.875,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,127,D:\profile\research\data\GM_RM011\GM_RM011_frames\000127.png,GM_RM011_000127_002,car,0.9510548114776611,305.856,294.702,799.505,594.194,147844.166,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,127,D:\profile\research\data\GM_RM011\GM_RM011_frames\000127.png,GM_RM011_000127_003,car,0.7711852788925171,667.428,290.139,799.500,495.967,27184.158,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,128,D:\profile\research\data\GM_RM011\GM_RM011_frames\000128.png,GM_RM011_000128_001,car,0.9656323790550232,1.062,272.434,351.874,594.025,112817.930,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,128,D:\profile\research\data\GM_RM011\GM_RM011_frames\000128.png,GM_RM011_000128_002,car,0.9361845850944519,355.187,292.491,798.840,594.113,133815.632,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,129,D:\profile\research\data\GM_RM011\GM_RM011_frames\000129.png,GM_RM011_000129_001,car,0.9608120918273926,0.912,280.125,375.624,593.985,117606.973,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,129,D:\profile\research\data\GM_RM011\GM_RM011_frames\000129.png,GM_RM011_000129_002,car,0.8312909007072449,407.903,297.790,799.391,593.939,115939.072,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,145,D:\profile\research\data\GM_RM011\GM_RM011_frames\000145.png,GM_RM011_000145_001,car,0.9657686948776245,169.915,287.283,528.819,595.749,110709.661,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,145,D:\profile\research\data\GM_RM011\GM_RM011_frames\000145.png,GM_RM011_000145_002,car,0.963722288608551,529.513,293.656,799.277,595.026,81298.605,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,145,D:\profile\research\data\GM_RM011\GM_RM011_frames\000145.png,GM_RM011_000145_003,car,0.8432728052139282,0.270,362.266,88.228,595.730,20535.139,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,146,D:\profile\research\data\GM_RM011\GM_RM011_frames\000146.png,GM_RM011_000146_001,car,0.9711648225784302,213.664,281.024,573.766,595.806,113353.377,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,146,D:\profile\research\data\GM_RM011\GM_RM011_frames\000146.png,GM_RM011_000146_002,car,0.9596076607704163,551.992,284.078,799.357,594.612,76815.039,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,147,D:\profile\research\data\GM_RM011\GM_RM011_frames\000147.png,GM_RM011_000147_001,car,0.968131959438324,253.882,273.217,617.508,595.266,117105.545,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,147,D:\profile\research\data\GM_RM011\GM_RM011_frames\000147.png,GM_RM011_000147_002,car,0.9491724967956543,574.164,271.691,799.201,594.181,72572.269,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,147,D:\profile\research\data\GM_RM011\GM_RM011_frames\000147.png,GM_RM011_000147_003,car,0.43974098563194275,0.268,313.470,172.128,595.398,48452.099,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,147,D:\profile\research\data\GM_RM011\GM_RM011_frames\000147.png,GM_RM011_000147_004,car,0.31561049818992615,0.083,431.567,39.842,507.433,3016.397,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,148,D:\profile\research\data\GM_RM011\GM_RM011_frames\000148.png,GM_RM011_000148_001,car,0.9710002541542053,290.927,267.232,659.854,595.097,120958.329,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,148,D:\profile\research\data\GM_RM011\GM_RM011_frames\000148.png,GM_RM011_000148_002,car,0.9357094168663025,601.525,269.449,799.566,592.445,63966.502,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,149,D:\profile\research\data\GM_RM011\GM_RM011_frames\000149.png,GM_RM011_000149_001,car,0.96233069896698,329.213,264.981,707.831,594.742,124853.205,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,149,D:\profile\research\data\GM_RM011\GM_RM011_frames\000149.png,GM_RM011_000149_002,car,0.8783500790596008,625.142,269.219,799.620,544.918,48103.492,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,150,D:\profile\research\data\GM_RM011\GM_RM011_frames\000150.png,GM_RM011_000150_001,car,0.9709158539772034,366.278,262.143,755.144,594.899,129397.500,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,150,D:\profile\research\data\GM_RM011\GM_RM011_frames\000150.png,GM_RM011_000150_002,car,0.901334285736084,652.757,268.978,799.637,520.050,36877.319,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,151,D:\profile\research\data\GM_RM011\GM_RM011_frames\000151.png,GM_RM011_000151_001,car,0.9596295952796936,408.158,260.930,799.051,594.375,130341.136,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,152,D:\profile\research\data\GM_RM011\GM_RM011_frames\000152.png,GM_RM011_000152_001,car,0.9528433680534363,446.603,268.592,799.879,594.558,115155.946,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,153,D:\profile\research\data\GM_RM011\GM_RM011_frames\000153.png,GM_RM011_000153_001,car,0.9541084170341492,484.544,273.816,799.399,594.811,101066.875,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,154,D:\profile\research\data\GM_RM011\GM_RM011_frames\000154.png,GM_RM011_000154_001,car,0.9281571507453918,514.820,274.903,799.522,595.086,91156.955,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,154,D:\profile\research\data\GM_RM011\GM_RM011_frames\000154.png,GM_RM011_000154_002,car,0.7087532877922058,0.233,375.079,31.823,504.087,4075.276,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,155,D:\profile\research\data\GM_RM011\GM_RM011_frames\000155.png,GM_RM011_000155_001,car,0.9069221019744873,536.417,272.141,799.490,595.118,84966.816,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,155,D:\profile\research\data\GM_RM011\GM_RM011_frames\000155.png,GM_RM011_000155_002,car,0.7254382371902466,0.229,360.206,64.334,540.522,11559.224,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,156,D:\profile\research\data\GM_RM011\GM_RM011_frames\000156.png,GM_RM011_000156_001,car,0.9213627576828003,555.917,268.921,799.513,594.985,79427.851,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,156,D:\profile\research\data\GM_RM011\GM_RM011_frames\000156.png,GM_RM011_000156_002,car,0.7489702701568604,0.281,354.887,98.056,569.356,20969.579,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,157,D:\profile\research\data\GM_RM011\GM_RM011_frames\000157.png,GM_RM011_000157_001,car,0.9492053389549255,576.332,268.256,799.604,595.014,72955.770,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,157,D:\profile\research\data\GM_RM011\GM_RM011_frames\000157.png,GM_RM011_000157_002,car,0.9111416935920715,0.234,346.700,129.473,589.856,31425.255,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,158,D:\profile\research\data\GM_RM011\GM_RM011_frames\000158.png,GM_RM011_000158_001,car,0.9517167806625366,597.698,266.524,799.317,594.458,66117.563,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,158,D:\profile\research\data\GM_RM011\GM_RM011_frames\000158.png,GM_RM011_000158_002,car,0.9167633056640625,0.438,330.528,165.637,594.665,43634.988,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
GM_RM011,baseline_oty0,159,D:\profile\research\data\GM_RM011\GM_RM011_frames\000159.png,GM_RM011_000159_001,car,0.9527403116226196,616.984,258.683,799.543,592.453,60932.789,true,ultralytics_yolo11l_current_oty0,not_committed; current OTY0 baseline source table,backend_status=available; plug-in detection row only
