scene,object_hypothesis_id,optical_frame_num,main_tracker_track_id,primary_det_id,secondary_det_ids,state_visibility_status,state_uncertainty_status,recommended_oty2_weight,oty2_gate,alignment_mode,alignment_confidence,optical_time_proxy,sar_frame_center_candidate,sar_frame_window_start,sar_frame_window_end,uncertainty_frames,window_reason,runtime_source_policy
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,120,bt_0001,GM_RM017_000120_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:120;optical_frame_count:368;timestamp_exact:false,250,246,254,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,121,bt_0001,GM_RM017_000121_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:121;optical_frame_count:368;timestamp_exact:false,252,248,256,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,121,bt_0002,GM_RM017_000121_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:121;optical_frame_count:368;timestamp_exact:false,252,246,258,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,122,bt_0001,GM_RM017_000122_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:122;optical_frame_count:368;timestamp_exact:false,254,250,258,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,122,bt_0002,GM_RM017_000122_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:122;optical_frame_count:368;timestamp_exact:false,254,248,260,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,123,bt_0001,GM_RM017_000123_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:123;optical_frame_count:368;timestamp_exact:false,256,252,260,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,123,bt_0002,GM_RM017_000123_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:123;optical_frame_count:368;timestamp_exact:false,256,250,262,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,124,bt_0001,GM_RM017_000124_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:124;optical_frame_count:368;timestamp_exact:false,258,254,262,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,124,bt_0002,GM_RM017_000124_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:124;optical_frame_count:368;timestamp_exact:false,258,252,264,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,125,bt_0001,GM_RM017_000125_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:125;optical_frame_count:368;timestamp_exact:false,261,257,265,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,125,bt_0002,GM_RM017_000125_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:125;optical_frame_count:368;timestamp_exact:false,261,255,267,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,126,bt_0001,GM_RM017_000126_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:126;optical_frame_count:368;timestamp_exact:false,263,259,267,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,126,bt_0002,GM_RM017_000126_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:126;optical_frame_count:368;timestamp_exact:false,263,257,269,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,127,bt_0001,GM_RM017_000127_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:127;optical_frame_count:368;timestamp_exact:false,265,261,269,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,127,bt_0002,GM_RM017_000127_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:127;optical_frame_count:368;timestamp_exact:false,265,259,271,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,128,bt_0001,GM_RM017_000128_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:128;optical_frame_count:368;timestamp_exact:false,267,263,271,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,128,bt_0002,GM_RM017_000128_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:128;optical_frame_count:368;timestamp_exact:false,267,261,273,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,129,bt_0001,GM_RM017_000129_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:129;optical_frame_count:368;timestamp_exact:false,269,265,273,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0002,129,bt_0002,GM_RM017_000129_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,low,frame_index:129;optical_frame_count:368;timestamp_exact:false,269,263,275,6,uncertainty_policy=standard_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,130,bt_0001,GM_RM017_000130_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:130;optical_frame_count:368;timestamp_exact:false,271,267,275,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,131,bt_0001,GM_RM017_000131_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:131;optical_frame_count:368;timestamp_exact:false,273,269,277,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,132,bt_0001,GM_RM017_000132_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:132;optical_frame_count:368;timestamp_exact:false,275,271,279,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,133,bt_0001,GM_RM017_000133_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:133;optical_frame_count:368;timestamp_exact:false,277,273,281,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,134,bt_0001,GM_RM017_000134_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:134;optical_frame_count:368;timestamp_exact:false,279,275,283,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,135,bt_0001,GM_RM017_000135_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:135;optical_frame_count:368;timestamp_exact:false,281,277,285,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,136,bt_0001,GM_RM017_000136_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:136;optical_frame_count:368;timestamp_exact:false,283,279,287,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,137,bt_0001,GM_RM017_000137_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:137;optical_frame_count:368;timestamp_exact:false,286,282,290,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,138,bt_0001,GM_RM017_000138_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:138;optical_frame_count:368;timestamp_exact:false,288,284,292,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,139,bt_0001,GM_RM017_000139_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:139;optical_frame_count:368;timestamp_exact:false,290,286,294,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,140,bt_0001,GM_RM017_000140_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:140;optical_frame_count:368;timestamp_exact:false,292,288,296,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,141,bt_0001,GM_RM017_000141_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:141;optical_frame_count:368;timestamp_exact:false,294,290,298,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,142,bt_0001,GM_RM017_000142_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:142;optical_frame_count:368;timestamp_exact:false,296,292,300,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,143,bt_0001,GM_RM017_000143_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:143;optical_frame_count:368;timestamp_exact:false,298,294,302,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,143,bt_0010,,GM_RM017_000143_002,partial_secondary_observation,moderate_uncertainty,secondary_hint_only,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:143;optical_frame_count:368;timestamp_exact:false,298,281,315,17,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=partial_secondary_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,144,bt_0001,GM_RM017_000144_001,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:144;optical_frame_count:368;timestamp_exact:false,300,296,304,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
