object_id,object_type,sar_frame,gt_instance_id,gt_pair_id,iou,gt_coverage,prediction_purity,center_distance_px,evaluation_scope,source_conditioned_gt_instance
R21B00132,local_response_unit,238,324,WGV35A_PAIR_0209,0.567172,0.91225,0.5999,12.9874,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00133,local_response_unit,238,324,WGV35A_PAIR_0209,0.014483,0.014483,1,51.111296,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00159,local_response_unit,269,325,WGV35A_PAIR_0210,0.379545,0.671914,0.465886,46.946231,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00160,local_response_unit,269,325,WGV35A_PAIR_0210,0.143744,0.153261,0.698324,59.664325,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00161,local_response_unit,269,325,WGV35A_PAIR_0210,0.083607,0.083607,1,17.675877,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00162,local_response_unit,269,325,WGV35A_PAIR_0210,0.013469,0.013475,0.967,47.552967,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00163,local_response_unit,269,325,WGV35A_PAIR_0210,0,0,0,83.782174,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00164,local_response_unit,269,325,WGV35A_PAIR_0210,0,0,0,69.833972,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00165,local_response_unit,269,325,WGV35A_PAIR_0210,0.348041,0.671914,0.419298,45.070729,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00166,local_response_unit,269,325,WGV35A_PAIR_0210,0.379545,0.671914,0.465886,46.946231,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00191,local_response_unit,273,326,WGV35A_PAIR_0211,0.347176,0.714108,0.403221,41.309662,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00192,local_response_unit,273,326,WGV35A_PAIR_0211,0.073792,0.073792,1,22.850561,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00193,local_response_unit,273,326,WGV35A_PAIR_0211,0.019265,0.019499,0.616556,56.876323,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00194,local_response_unit,273,326,WGV35A_PAIR_0211,0,0,0,80.475513,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00195,local_response_unit,273,326,WGV35A_PAIR_0211,0.347176,0.714108,0.403221,41.309662,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00231,local_response_unit,288,327,WGV35A_PAIR_0212,0.357273,0.624659,0.454937,41.354494,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00232,local_response_unit,288,327,WGV35A_PAIR_0212,0.108489,0.108489,1,46.303544,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00233,local_response_unit,288,327,WGV35A_PAIR_0212,0.020342,0.020342,1,30.267345,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00234,local_response_unit,288,327,WGV35A_PAIR_0212,0.00078,0.000843,0.010358,84.615685,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00235,local_response_unit,288,327,WGV35A_PAIR_0212,0.426732,0.764537,0.491302,37.646542,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00244,local_response_unit,290,328,WGV35A_PAIR_0213,0.363579,0.627988,0.463381,45.06413,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00245,local_response_unit,290,328,WGV35A_PAIR_0213,0.129069,0.129069,1,47.710951,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00246,local_response_unit,290,328,WGV35A_PAIR_0213,0,0,0,107.975362,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00247,local_response_unit,290,328,WGV35A_PAIR_0213,0.425515,0.756972,0.492843,42.125929,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00248,local_response_unit,290,328,WGV35A_PAIR_0213,0.344613,0.812026,0.374487,38.012588,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00249,local_response_unit,290,328,WGV35A_PAIR_0213,0.130763,0.199598,0.274923,82.437236,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
R21B00250,local_response_unit,290,328,WGV35A_PAIR_0213,0.344613,0.812026,0.374487,38.012588,eval_only_not_runtime_assignment,source=reports/oty2/oty2_gt_correspondence_mechanism_audit_20260702_190435.csv;confidence=high_confidence_pair;identity=moderate
