transform,scale_ratio,region_count,mean_energy_mean,mean_energy_median,mean_energy_p90,total_energy_mean,total_energy_median,total_energy_p90,high_energy_pixel_fraction_mean,high_energy_pixel_fraction_median,high_energy_pixel_fraction_p90,response_occupancy_ratio_mean,response_occupancy_ratio_median,response_occupancy_ratio_p90,range_energy90_width_px_mean,range_energy90_width_px_median,range_energy90_width_px_p90,azimuth_energy90_width_px_mean,azimuth_energy90_width_px_median,azimuth_energy90_width_px_p90,inside_gt_energy_fraction_mean,inside_gt_energy_fraction_median,inside_gt_energy_fraction_p90,mask_contact_ratio_mean,mask_contact_ratio_median,mask_contact_ratio_p90,component_count_mean,component_count_median,component_count_p90,interpretation
range_only_scale,1.5,72,46.993848,48.239494,53.032807,1513727.402778,1520941,1956427.5,0.132119,0.128525,0.215597,0.132119,0.128525,0.215597,123.61975,123.792927,174.097301,149.277726,147.657245,169.08431,0.436369,0.40501,0.616019,0,0,0,678.444444,676,853.3,area_normalized_curve; total energy is not a vehicle proof
range_only_scale,2,72,46.554924,47.528105,52.757484,2003146.430556,1999696.5,2618988.1,0.119525,0.119674,0.174421,0.119525,0.119674,0.174421,197.670186,187.294197,282.002172,151.481286,149.677427,171.347556,0.331706,0.30662,0.472616,0,0,0,923.347222,939.5,1162.9,area_normalized_curve; total energy is not a vehicle proof
storage_long_axis_only_scale,0.5,72,50.575124,52.347166,57.576543,323114.833333,338204.5,378612.4,0.234523,0.232944,0.360845,0.234523,0.232944,0.360845,60.063867,58.991038,67.011645,74.170225,74.729644,79.718017,0.988469,0.98815,0.989898,0,0,0,150.430556,147,200.3,area_normalized_curve; total energy is not a vehicle proof
storage_long_axis_only_scale,0.75,72,50.881558,52.657079,57.181209,485819.319444,499286,569167.6,0.243217,0.252026,0.336304,0.243217,0.252026,0.336304,63.753785,60.507169,76.812838,107.393118,108.800392,115.752973,0.988565,0.988425,0.989752,0,0,0,220.277778,219.5,280.5,area_normalized_curve; total energy is not a vehicle proof
storage_long_axis_only_scale,1,72,50.413749,51.595486,56.772073,640109.138889,650969,748284.6,0.232545,0.247458,0.306178,0.232545,0.247458,0.306178,67.558378,63.887321,85.652046,132.188002,130.561313,152.921735,0.98311,0.983191,0.984291,0,0,0,291.638889,287.5,382.7,area_normalized_curve; total energy is not a vehicle proof
storage_long_axis_only_scale,1.25,72,49.406191,50.384401,55.583152,783838.027778,796461,917420.7,0.203621,0.216606,0.279191,0.203621,0.216606,0.279191,72.446427,69.066753,89.493633,148.710321,142.762689,183.741142,0.802658,0.803647,0.809913,0,0,0,360.180556,353.5,469.9,area_normalized_curve; total energy is not a vehicle proof
storage_long_axis_only_scale,1.5,72,48.668549,49.543526,54.966824,925278.430556,934461,1082601.5,0.181684,0.192686,0.250883,0.181684,0.192686,0.250883,82.584704,82.344801,102.33732,166.858428,169.245404,208.621203,0.679851,0.680308,0.692091,0,0,0,420.166667,418.5,564.1,area_normalized_curve; total energy is not a vehicle proof
storage_long_axis_only_scale,2,72,47.628456,48.332477,53.978592,1205973,1207239,1420319,0.151064,0.155729,0.202314,0.151064,0.155729,0.202314,101.198992,90.484814,137.494089,212.255228,208.850248,247.774812,0.521566,0.520525,0.536799,0,0,0,538.041667,535.5,690.9,area_normalized_curve; total energy is not a vehicle proof
storage_short_axis_only_scale,0.5,72,48.002017,49.013644,54.392943,309068.486111,311229.5,363671,0.174201,0.183331,0.248527,0.174201,0.183331,0.248527,58.634506,56.017867,86.456331,131.658194,135.660079,154.695935,0.994443,0.994494,0.994979,0,0,0,177.722222,176,236.9,area_normalized_curve; total energy is not a vehicle proof
storage_short_axis_only_scale,0.75,72,50.44938,51.637312,57.00717,482211.361111,489057,566420,0.234098,0.248302,0.313572,0.234098,0.248302,0.313572,64.177691,60.625243,85.36042,130.48973,130.880324,152.641005,0.9947,0.994773,0.995224,0,0,0,229.263889,222,297.9,area_normalized_curve; total energy is not a vehicle proof
storage_short_axis_only_scale,1,72,50.413749,51.595486,56.772073,640109.138889,650969,748284.6,0.232545,0.247458,0.306178,0.232545,0.247458,0.306178,67.558378,63.887321,85.652046,132.188002,130.561313,152.921735,0.98311,0.983191,0.984291,0,0,0,291.638889,287.5,382.7,area_normalized_curve; total energy is not a vehicle proof
storage_short_axis_only_scale,1.25,72,49.338884,50.265936,55.604743,780052.694444,791294.5,906872.2,0.200928,0.213884,0.265875,0.200928,0.213884,0.265875,72.921334,70.314074,90.316016,134.12343,131.325721,157.3124,0.806313,0.807121,0.814499,0,0,0,364.069444,360.5,464.8,area_normalized_curve; total energy is not a vehicle proof
storage_short_axis_only_scale,1.5,72,48.430405,49.326458,54.730987,917102.458333,927133.5,1068645.1,0.174555,0.184705,0.229073,0.174555,0.184705,0.229073,77.68958,74.514428,93.462787,135.708594,132.79567,159.966505,0.685597,0.686993,0.696469,0,0,0,424.013889,418,543.8,area_normalized_curve; total energy is not a vehicle proof
storage_short_axis_only_scale,2,72,47.258293,48.228466,53.528797,1190146.805556,1198896,1394720.9,0.14041,0.146617,0.186265,0.14041,0.146617,0.186265,91.338667,89.538211,107.139589,138.971621,133.727133,165.238109,0.528293,0.52879,0.542412,0,0,0,540.472222,550,701.9,area_normalized_curve; total energy is not a vehicle proof
uniform_scale,0.5,72,47.352355,48.834305,53.315986,153364.472222,155590,179136.5,0.15094,0.144418,0.272826,0.15094,0.144418,0.272826,44.798766,42.688106,58.860853,67.948172,67.122434,81.486058,1,1,1,0,0,0,94.916667,94.5,125.9,area_normalized_curve; total energy is not a vehicle proof
uniform_scale,0.75,72,50.727994,51.909953,57.195599,364681.569444,371968,427888.9,0.239861,0.255783,0.343351,0.239861,0.255783,0.343351,59.448619,56.522036,75.377843,105.287433,107.977669,116.193439,1,1,1,0,0,0,173.333333,170,222.9,area_normalized_curve; total energy is not a vehicle proof
uniform_scale,1,72,50.413749,51.595486,56.772073,640109.138889,650969,748284.6,0.232545,0.247458,0.306178,0.232545,0.247458,0.306178,67.558378,63.887321,85.652046,132.188002,130.561313,152.921735,0.98311,0.983191,0.984291,0,0,0,291.638889,287.5,382.7,area_normalized_curve; total energy is not a vehicle proof
uniform_scale,1.25,72,48.592154,49.495562,54.615575,959946.527778,971283,1120116.3,0.179582,0.187986,0.255123,0.179582,0.187986,0.255123,79.70737,76.63968,93.615797,153.541697,145.5439,189.472075,0.655093,0.656147,0.664675,0,0,0,448.236111,450,592.1,area_normalized_curve; total energy is not a vehicle proof
uniform_scale,1.5,72,47.483002,48.451886,53.707088,1346448.180556,1349833,1571177.6,0.147981,0.153514,0.20774,0.147981,0.153514,0.20774,98.460485,95.344696,120.422296,186.183626,186.630802,223.711673,0.466894,0.466757,0.479169,0,0,0,618.75,625,809.7,area_normalized_curve; total energy is not a vehicle proof
uniform_scale,2,72,46.345603,46.736105,52.488894,2327699.625,2324644,2737060,0.115562,0.118876,0.154868,0.115562,0.118876,0.154868,145.676613,143.156025,185.403939,264.869636,266.823549,286.214339,0.27012,0.270181,0.281832,0,0,0,1075.736111,1096.5,1357.5,area_normalized_curve; total energy is not a vehicle proof
