sequence_fragment_id,target_family_id,scene_id,source_fragment_id,frame_start,frame_end,frame_count,class_sequence,x_bin_sequence,max_dx_per_frame_px,max_area_ratio,diagnostic_status,merge_eligibility,review_required,sar_ready,note
GM_RM011_WGV12SF013,GM_RM011_WGV12TF013,GM_RM011,GM_RM011_WG11F013,242,249,8,car car car car car car car car,left left left left left mid left mid,25.5,1.231,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF014,GM_RM011_WGV12TF014,GM_RM011,GM_RM011_WG11F013,250,250,1,car,mid,0.0,1.000,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF015,GM_RM011_WGV12TF015,GM_RM011,GM_RM011_WG11F013,251,259,9,car car car car car car car car car,mid mid mid mid mid mid mid mid mid,46.7,1.084,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF016,GM_RM011_WGV12TF016,GM_RM011,GM_RM011_WG11F013,260,264,5,car car car car car,mid mid right right right,36.2,1.137,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF017,GM_RM011_WGV12TF017,GM_RM011,GM_RM011_WG11F014,265,266,2,car car,left left,28.5,1.231,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF018,GM_RM011_WGV12TF018,GM_RM011,GM_RM011_WG11F014,269,270,2,car car,left left,1.8,1.012,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF019,GM_RM011_WGV12TF019,GM_RM011,GM_RM011_WG11F015,279,288,9,car car car car car car car car car,mid mid mid mid right right right right right,119.7,1.402,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM011_WGV12SF020,GM_RM011_WGV12TF020,GM_RM011,GM_RM011_WG11F016,289,292,4,car car car car,left left left left,26.3,1.177,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF001,GM_RM017_WGV12TF001,GM_RM017,GM_RM017_WG11F001,118,144,27,truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck truck,left left left left left left left left left left left left left left left left left left left left mid mid mid mid mid mid mid,18.5,1.523,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF002,GM_RM017_WGV12TF002,GM_RM017,GM_RM017_WG11F002,145,148,4,truck truck truck truck,mid mid mid mid,21.7,1.048,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF003,GM_RM017_WGV12TF003,GM_RM017,GM_RM017_WG11F002,149,155,7,car car car car car car car,left left left left left left left,23.3,1.164,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF004,GM_RM017_WGV12TF004,GM_RM017,GM_RM017_WG11F002,156,157,2,truck truck,right right,21.3,1.066,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF005,GM_RM017_WGV12TF005,GM_RM017,GM_RM017_WG11F002,158,158,1,car,left,0.0,1.000,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF006,GM_RM017_WGV12TF006,GM_RM017,GM_RM017_WG11F004,164,168,5,car car car car car,left left left left left,18.1,1.028,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF007,GM_RM017_WGV12TF007,GM_RM017,GM_RM017_WG11F004,169,173,5,car car car car car,mid right right right right,28.6,1.037,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF008,GM_RM017_WGV12TF008,GM_RM017,GM_RM017_WG11F004,174,175,2,car car,mid mid,20.6,1.012,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF009,GM_RM017_WGV12TF009,GM_RM017,GM_RM017_WG11F004,176,181,6,car car car car car car,right right right right right right,14.0,1.236,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF010,GM_RM017_WGV12TF010,GM_RM017,GM_RM017_WG11F004,182,185,4,car car car car,mid right right right,22.2,1.027,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF011,GM_RM017_WGV12TF011,GM_RM017,GM_RM017_WG11F005,200,213,14,car car car car car car car car car car car car car car,right right right right right right right right right right right right right right,20.9,1.891,review_required_multicar_contrast_undercovered,needs_multicar_contrast_before_edge,yes,no / blocked,sequence-safe fragment candidate only;not final track
GM_RM017_WGV12SF012,GM_RM017_WGV12TF012,GM_RM017,GM_RM017_WG11F005,214,214,1,car,right,0.0,1.000,single_frame_review_candidate,review_only_not_edge_ready,yes,no / blocked,sequence-safe fragment candidate only;not final track
