wgv1_3_thread_id,scene_id,target_family_id,source_fragment_id,frame_id,frame_role,image_path_yolo,image_path_baseline_if_available,source_image_path_yolo,source_image_path_baseline_if_available,copy_status,thread_status,identity_safe_split_status,review_question,sar_ready,note
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF004,GM_RM011_WG11F003,15,in_same_vehicle_thread_candidate_primary_box_review,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000015_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000015_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000015_GM_RM011_WG11F003.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000015_GM_RM011_WG11F003.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate_primary_box_review,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF004,GM_RM011_WG11F003,16,in_same_vehicle_thread_candidate_primary_box_review,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000016_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF004_000016_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000016_GM_RM011_WG11F003.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000016_GM_RM011_WG11F003.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate_primary_box_review,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,18,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000018_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000018_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000018_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000018_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,19,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000019_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000019_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000019_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000019_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,20,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000020_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000020_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000020_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000020_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,21,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000021_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000021_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000021_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000021_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,22,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000022_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000022_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000022_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000022_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,23,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000023_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000023_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000023_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000023_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,24,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000024_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000024_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000024_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000024_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T002,GM_RM011,GM_RM011_WGV12TF005,GM_RM011_WG11F004,25,in_same_vehicle_thread_candidate,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_yolo/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000025_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/02_GM_RM011_GM_RM011_WGV13T002_primary_box_review/frames_baseline_if_available/GM_RM011_WGV13T002_GM_RM011_WGV12TF005_000025_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_yolo/y_000025_GM_RM011_WG11F004.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/01_GM_RM011_vehicle_group_G001_weak/frames_baseline_if_available/b_000025_GM_RM011_WG11F004.png,copied,same_vehicle_thread_candidate_with_primary_box_selection_issue,in_same_vehicle_thread_candidate,Do all target families in this thread preserve one real-vehicle referent after duplicate-box and competitor checks?,no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
GM_RM011_WGV13T003,GM_RM011,GM_RM011_WGV12TF006,GM_RM011_WG11F006,31,kept_standalone_by_identity_split_boundary,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/frames_yolo/GM_RM011_WGV13T003_GM_RM011_WGV12TF006_000031_diagnostic_yolo26l.png,outputs/oty2/y26l_wgv1_3_vehicle_thread_review_20260708/03_GM_RM011_GM_RM011_WGV13T003_standalone_split/frames_baseline_if_available/GM_RM011_WGV13T003_GM_RM011_WGV12TF006_000031_baseline_if_available.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/03_GM_RM011_fragment_GM_RM011_WG11F006_review_required/frames_yolo/y_000031_GM_RM011_WG11F006.png,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2/y26l_wgv1_1_vehicle_centric_review_20260708/03_GM_RM011_fragment_GM_RM011_WG11F006_review_required/frames_baseline_if_available/b_000031_GM_RM011_WG11F006.png,copied,standalone_target_family_after_identity_safe_split,kept_standalone_by_identity_split_boundary,"Is this standalone target family a complete vehicle observation fragment, or should it remain separated?",no / blocked,diagnostic thread frame;not final box;not GT;not revised annotation
