scene,optical_frame_num,optical_path,det_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h
GM_RM017,151,D:\profile\research\data\GM_RM017\GM_RM017_frames\000151.png,GM_RM017_000151_001,7,truck,0.9236162900924683,457.8329772949219,219.99806213378906,586.526611328125,380.51409912109375,522.1797943115234,300.2560806274414,128.69363403320312,160.5160369873047
GM_RM017,151,D:\profile\research\data\GM_RM017\GM_RM017_frames\000151.png,GM_RM017_000151_002,2,car,0.9209787845611572,0.4544830322265625,316.3842468261719,215.0579833984375,407.1039123535156,107.75623321533203,361.74407958984375,214.60350036621094,90.71966552734375
GM_RM017,151,D:\profile\research\data\GM_RM017\GM_RM017_frames\000151.png,GM_RM017_000151_003,2,car,0.7278919219970703,0.07898330688476562,308.8118896484375,49.47365188598633,351.9297790527344,24.776317596435547,330.37083435058594,49.39466857910156,43.117889404296875
GM_RM017,152,D:\profile\research\data\GM_RM017\GM_RM017_frames\000152.png,GM_RM017_000152_001,2,car,0.9234486222267151,0.3459930419921875,314.9140319824219,240.09335327148438,406.3114318847656,120.21967315673828,360.61273193359375,239.7473602294922,91.39739990234375
GM_RM017,152,D:\profile\research\data\GM_RM017\GM_RM017_frames\000152.png,GM_RM017_000152_002,7,truck,0.9168952703475952,481.07623291015625,216.195068359375,610.4872436523438,378.0960998535156,545.78173828125,297.1455841064453,129.4110107421875,161.90103149414062
GM_RM017,152,D:\profile\research\data\GM_RM017\GM_RM017_frames\000152.png,GM_RM017_000152_003,2,car,0.6737903952598572,0.08188247680664062,306.7997741699219,65.60713195800781,354.1443176269531,32.84450721740723,330.4720458984375,65.52524948120117,47.34454345703125
GM_RM017,152,D:\profile\research\data\GM_RM017\GM_RM017_frames\000152.png,GM_RM017_000152_004,2,car,0.25037452578544617,770.08837890625,353.3915100097656,799.7001953125,422.54180908203125,784.894287109375,387.96665954589844,29.61181640625,69.15029907226562
GM_RM017,153,D:\profile\research\data\GM_RM017\GM_RM017_frames\000153.png,GM_RM017_000153_001,2,car,0.9328534603118896,1.15936279296875,314.12127685546875,262.6687927246094,406.8443298339844,131.91407775878906,360.48280334472656,261.5094299316406,92.72305297851562
GM_RM017,153,D:\profile\research\data\GM_RM017\GM_RM017_frames\000153.png,GM_RM017_000153_002,7,truck,0.912975013256073,501.8799743652344,214.2543182373047,635.0912475585938,376.7374267578125,568.4856109619141,295.4958724975586,133.21127319335938,162.4831085205078
GM_RM017,153,D:\profile\research\data\GM_RM017\GM_RM017_frames\000153.png,GM_RM017_000153_003,2,car,0.7268137335777283,0.22935231029987335,307.4060974121094,84.54727935791016,368.4291076660156,42.388315834105015,337.9176025390625,84.31792704761028,61.02301025390625
GM_RM017,154,D:\profile\research\data\GM_RM017\GM_RM017_frames\000154.png,GM_RM017_000154_001,2,car,0.9193680286407471,23.187814712524414,315.3926086425781,283.3905334472656,407.9384765625,153.28917407989502,361.66554260253906,260.2027187347412,92.54586791992188
GM_RM017,154,D:\profile\research\data\GM_RM017\GM_RM017_frames\000154.png,GM_RM017_000154_002,7,truck,0.9086766242980957,518.8538208007812,213.7548065185547,660.3988647460938,377.8908996582031,589.6263427734375,295.8228530883789,141.5450439453125,164.13609313964844
GM_RM017,154,D:\profile\research\data\GM_RM017\GM_RM017_frames\000154.png,GM_RM017_000154_003,2,car,0.874687135219574,0.1688893586397171,309.0767517089844,101.72806549072266,390.48297119140625,50.94847742468119,349.7798614501953,101.55917613208294,81.40621948242188
GM_RM017,155,D:\profile\research\data\GM_RM017\GM_RM017_frames\000155.png,GM_RM017_000155_001,7,truck,0.9244652390480042,535.0224609375,215.99049377441406,687.291748046875,381.9092102050781,611.1571044921875,298.9498519897461,152.269287109375,165.91871643066406
GM_RM017,155,D:\profile\research\data\GM_RM017\GM_RM017_frames\000155.png,GM_RM017_000155_002,2,car,0.9189169406890869,45.22974395751953,317.5646667480469,307.8402099609375,411.4660949707031,176.53497695922852,364.515380859375,262.61046600341797,93.90142822265625
GM_RM017,155,D:\profile\research\data\GM_RM017\GM_RM017_frames\000155.png,GM_RM017_000155_003,2,car,0.8961684703826904,0.21521249413490295,310.7108459472656,118.76175689697266,394.1336975097656,59.48848469555378,352.4222717285156,118.54654440283775,83.4228515625
GM_RM017,156,D:\profile\research\data\GM_RM017\GM_RM017_frames\000156.png,GM_RM017_000156_001,7,truck,0.9347193837165833,552.775634765625,214.09886169433594,712.8773803710938,380.9588928222656,632.8265075683594,297.5288772583008,160.10174560546875,166.8600311279297
GM_RM017,156,D:\profile\research\data\GM_RM017\GM_RM017_frames\000156.png,GM_RM017_000156_002,2,car,0.931628942489624,66.9390869140625,316.96612548828125,331.3227844238281,411.45892333984375,199.1309356689453,364.2125244140625,264.3836975097656,94.4927978515625
GM_RM017,156,D:\profile\research\data\GM_RM017\GM_RM017_frames\000156.png,GM_RM017_000156_003,2,car,0.9014161229133606,0.3170267641544342,310.17138671875,136.57334899902344,394.80364990234375,68.44518788158894,352.4875183105469,136.256322234869,84.63226318359375
GM_RM017,157,D:\profile\research\data\GM_RM017\GM_RM017_frames\000157.png,GM_RM017_000157_001,7,truck,0.9457480311393738,568.34326171875,208.79586791992188,738.9759521484375,377.306396484375,653.6596069335938,293.05113220214844,170.6326904296875,168.51052856445312
GM_RM017,157,D:\profile\research\data\GM_RM017\GM_RM017_frames\000157.png,GM_RM017_000157_002,2,car,0.9328352808952332,91.11324310302734,313.4103698730469,354.68072509765625,408.9161682128906,222.8969841003418,361.16326904296875,263.5674819946289,95.50579833984375
GM_RM017,157,D:\profile\research\data\GM_RM017\GM_RM017_frames\000157.png,GM_RM017_000157_003,2,car,0.8994951248168945,0.10524749755859375,307.6222839355469,155.2238311767578,392.9565124511719,77.6645393371582,350.2893981933594,155.11858367919922,85.334228515625
GM_RM017,158,D:\profile\research\data\GM_RM017\GM_RM017_frames\000158.png,GM_RM017_000158_001,7,truck,0.9630249738693237,586.3983154296875,207.40231323242188,765.7588500976562,378.29638671875,676.0785827636719,292.84934997558594,179.36053466796875,170.89407348632812
GM_RM017,158,D:\profile\research\data\GM_RM017\GM_RM017_frames\000158.png,GM_RM017_000158_002,2,car,0.9348908066749573,110.98515319824219,313.7279052734375,376.99981689453125,409.44482421875,243.99248504638672,361.58636474609375,266.01466369628906,95.7169189453125
GM_RM017,158,D:\profile\research\data\GM_RM017\GM_RM017_frames\000158.png,GM_RM017_000158_003,2,car,0.8996803760528564,0.3104909062385559,308.60308837890625,172.08348083496094,393.5997314453125,86.19698587059975,351.1014099121094,171.77298992872238,84.99664306640625
GM_RM017,159,D:\profile\research\data\GM_RM017\GM_RM017_frames\000159.png,GM_RM017_000159_001,7,truck,0.9527671337127686,602.7422485351562,205.3175048828125,792.2791137695312,378.2585754394531,697.5106811523438,291.7880401611328,189.536865234375,172.94107055664062
GM_RM017,159,D:\profile\research\data\GM_RM017\GM_RM017_frames\000159.png,GM_RM017_000159_002,2,car,0.942602813243866,133.70779418945312,312.0178527832031,399.35699462890625,409.1463928222656,266.5323944091797,360.5821228027344,265.6492004394531,97.1285400390625
GM_RM017,159,D:\profile\research\data\GM_RM017\GM_RM017_frames\000159.png,GM_RM017_000159_003,2,car,0.9132170081138611,0.1096598282456398,307.5350341796875,188.85552978515625,398.176513671875,94.48259480670094,352.85577392578125,188.7458699569106,90.6414794921875
GM_RM017,160,D:\profile\research\data\GM_RM017\GM_RM017_frames\000160.png,GM_RM017_000160_001,2,car,0.9417267441749573,155.9862060546875,311.01580810546875,423.0268249511719,408.4162292480469,289.5065155029297,359.7160186767578,267.0406188964844,97.40042114257812
GM_RM017,160,D:\profile\research\data\GM_RM017\GM_RM017_frames\000160.png,GM_RM017_000160_002,7,truck,0.9348267316818237,617.49609375,204.94105529785156,799.5693969726562,376.19744873046875,708.5327453613281,290.56925201416016,182.07330322265625,171.2563934326172
GM_RM017,160,D:\profile\research\data\GM_RM017\GM_RM017_frames\000160.png,GM_RM017_000160_003,2,car,0.9101025462150574,0.2543894350528717,306.4542541503906,204.99716186523438,397.31109619140625,102.62577565014362,351.88267517089844,204.7427724301815,90.85684204101562
GM_RM017,161,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,GM_RM017_000161_001,2,car,0.9211075901985168,178.6586456298828,308.9146728515625,446.43890380859375,407.4308166503906,312.5487747192383,358.17274475097656,267.78025817871094,98.51614379882812
GM_RM017,161,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,GM_RM017_000161_002,7,truck,0.9140628576278687,636.3301391601562,203.98731994628906,799.5513916015625,374.825927734375,717.9407653808594,289.40662384033203,163.22125244140625,170.83860778808594
GM_RM017,161,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,GM_RM017_000161_003,2,car,0.9048789739608765,4.5703125,304.3146057128906,223.06114196777344,395.7498474121094,113.81572723388672,350.0322265625,218.49082946777344,91.43524169921875
GM_RM017,161,D:\profile\research\data\GM_RM017\GM_RM017_frames\000161.png,GM_RM017_000161_004,2,car,0.5096909403800964,0.03454843908548355,328.65325927734375,51.031005859375,380.22998046875,25.53277714923024,354.4416198730469,50.99645742028952,51.57672119140625
GM_RM017,162,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,GM_RM017_000162_001,2,car,0.9397030472755432,200.06021118164062,307.56121826171875,471.0053405761719,406.1212158203125,335.53277587890625,356.8412170410156,270.94512939453125,98.55999755859375
GM_RM017,162,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,GM_RM017_000162_002,2,car,0.9247875213623047,21.0331974029541,302.3730163574219,238.68313598632812,394.72418212890625,129.8581666946411,348.54859924316406,217.64993858337402,92.35116577148438
GM_RM017,162,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,GM_RM017_000162_003,7,truck,0.9121066927909851,652.0687866210938,202.9322052001953,799.6521606445312,373.17242431640625,725.8604736328125,288.0523147583008,147.5833740234375,170.24021911621094
GM_RM017,162,D:\profile\research\data\GM_RM017\GM_RM017_frames\000162.png,GM_RM017_000162_004,2,car,0.750187337398529,0.07659912109375,327.23846435546875,65.19085693359375,377.2911376953125,32.63372802734375,352.2648010253906,65.1142578125,50.05267333984375
GM_RM017,163,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,GM_RM017_000163_001,2,car,0.9417596459388733,220.28915405273438,306.0108947753906,494.1443176269531,403.9700622558594,357.21673583984375,354.990478515625,273.85516357421875,97.95916748046875
GM_RM017,163,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,GM_RM017_000163_002,2,car,0.9318932890892029,36.92596435546875,300.6581115722656,254.7882537841797,393.2948303222656,145.85710906982422,346.9764709472656,217.86228942871094,92.63671875
GM_RM017,163,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,GM_RM017_000163_003,2,car,0.7537404298782349,0.11689503490924835,324.0933532714844,83.73310852050781,381.0320129394531,41.92500177770853,352.56268310546875,83.61621348559856,56.93865966796875
GM_RM017,163,D:\profile\research\data\GM_RM017\GM_RM017_frames\000163.png,GM_RM017_000163_004,7,truck,0.499605655670166,669.62646484375,204.28524780273438,799.745849609375,373.40618896484375,734.6861572265625,288.84571838378906,130.119384765625,169.12094116210938
GM_RM017,164,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,GM_RM017_000164_001,2,car,0.9451192617416382,243.30398559570312,305.9903259277344,520.1952514648438,404.9176330566406,381.74961853027344,355.4539794921875,276.8912658691406,98.92730712890625
GM_RM017,164,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,GM_RM017_000164_002,2,car,0.932454526424408,53.90106201171875,300.2645263671875,271.47247314453125,393.0513000488281,162.686767578125,346.6579132080078,217.5714111328125,92.78677368164062
GM_RM017,164,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,GM_RM017_000164_003,2,car,0.8492031693458557,0.13640084862709045,323.56195068359375,100.97046661376953,382.0517272949219,50.55343373119831,352.8068389892578,100.83406576514244,58.489776611328125
GM_RM017,164,D:\profile\research\data\GM_RM017\GM_RM017_frames\000164.png,GM_RM017_000164_004,7,truck,0.5135936737060547,685.78564453125,205.80169677734375,799.7239379882812,371.8707580566406,742.7547912597656,288.8362274169922,113.93829345703125,166.06906127929688
GM_RM017,165,D:\profile\research\data\GM_RM017\GM_RM017_frames\000165.png,GM_RM017_000165_001,2,car,0.9459646344184875,267.3294372558594,305.78631591796875,546.2854614257812,405.6378173828125,406.8074493408203,355.7120666503906,278.9560241699219,99.85150146484375
