case_id,frame,stage_id,variable_name,source_file,source_sha256,coordinate_system,shape,dtype,minimum,maximum,mean,median,p02,p50,p75,p80,p90,p95,p98,zero_fraction,finite_fraction,valid_fan_fraction,output_npz_path,output_sha256
PV002_337_341,337-341,S04_S07_COORDINATE_STACK,WORLD_STABILIZED_IMAGE_STACK.image_stack,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000337.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000338.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000340.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000341.png,MULTI_SOURCE_SEE_OUTPUT_MANIFEST,WORLD_STABILIZED_IMAGE_STACK,5x1334x2308,uint8,0.0,252.0,29.113886449322997,40.0,0.0,40.0,50.0,52.0,56.0,60.0,64.0,0.3920693682621428,1.0,0.8510392767221242,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV002_337_341\pv002_337_341_world_stabilized_image_stack.npz,98c8e0fe3bbed6d9aa5cf8a7efa53a038ec75f91c3f6a69b9fe73553f80b15d5
PV002_337_341,337-341,S04_S07_COORDINATE_STACK,WORLD_STABILIZED_IMAGE_STACK.valid_source_stack,imaging_valid_mask+transform,7bdfbc5417db5f96405751d7503973f16db85957cf9aa0c6a8f30975cc0502ef,WORLD_STABILIZED_IMAGE_STACK,5x1334x2308,bool,0.0,1.0,0.8510392767221242,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1489607232778758,1.0,0.8510392767221242,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV002_337_341\pv002_337_341_world_stabilized_image_stack.npz,98c8e0fe3bbed6d9aa5cf8a7efa53a038ec75f91c3f6a69b9fe73553f80b15d5
PV002_337_341,337-341,S04_S07_COORDINATE_STACK,GT_ALIGNED_RESEARCH_STACK.image_stack,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000337.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000338.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000340.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000341.png,MULTI_SOURCE_SEE_OUTPUT_MANIFEST,GT_ALIGNED_RESEARCH_STACK,5x1334x2308,uint8,0.0,252.0,29.106864981720577,40.0,0.0,40.0,50.0,52.0,56.0,60.0,64.0,0.39211951649825,1.0,0.85011140443643,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack.npz,816f8bd9e3a9f30af0a2e1b594c1d958073b7ea0022eddaa37c80346f50dd539
PV002_337_341,337-341,S04_S07_COORDINATE_STACK,GT_ALIGNED_RESEARCH_STACK.valid_source_stack,imaging_valid_mask+transform,7bdfbc5417db5f96405751d7503973f16db85957cf9aa0c6a8f30975cc0502ef,GT_ALIGNED_RESEARCH_STACK,5x1334x2308,bool,0.0,1.0,0.85011140443643,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14988859556357004,1.0,0.85011140443643,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack.npz,816f8bd9e3a9f30af0a2e1b594c1d958073b7ea0022eddaa37c80346f50dd539
PV002_337_341,337-341,S04_S07_COORDINATE_STACK,OPTICAL_PROXY_ALIGNED_STACK.image_stack,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000337.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000338.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000340.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000341.png,MULTI_SOURCE_SEE_OUTPUT_MANIFEST,OPTICAL_PROXY_ALIGNED_STACK,5x1334x2308,uint8,0.0,252.0,29.11468005165528,40.0,0.0,40.0,50.0,52.0,56.0,60.0,64.0,0.3919067762479246,1.0,0.8513092457237585,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack.npz,9473e7a3b8ee800075a45310c6dac6014bd9ffa429a99fdd465fd033e7368a89
PV002_337_341,337-341,S04_S07_COORDINATE_STACK,OPTICAL_PROXY_ALIGNED_STACK.valid_source_stack,imaging_valid_mask+transform,7bdfbc5417db5f96405751d7503973f16db85957cf9aa0c6a8f30975cc0502ef,OPTICAL_PROXY_ALIGNED_STACK,5x1334x2308,bool,0.0,1.0,0.8513092457237585,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14869075427624143,1.0,0.8513092457237585,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack.npz,9473e7a3b8ee800075a45310c6dac6014bd9ffa429a99fdd465fd033e7368a89
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,RAW_SAR_DISPLAY.image_stack,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000380.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000381.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000382.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000383.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000384.png,MULTI_SOURCE_SEE_OUTPUT_MANIFEST,RAW_SAR_DISPLAY,5x1334x2308,uint8,0.0,253.0,24.518515742128937,34.0,0.0,34.0,43.0,44.0,47.0,50.0,53.0,0.39289083794324675,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display.npz,1b692d813df31cb230a5089f5591ecf547730c3187476a8493e3519964de55cc
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,RAW_SAR_DISPLAY.valid_source_stack,imaging_valid_mask+transform,7bdfbc5417db5f96405751d7503973f16db85957cf9aa0c6a8f30975cc0502ef,RAW_SAR_DISPLAY,5x1334x2308,bool,0.0,1.0,0.8536931707456497,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1463068292543503,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display.npz,1b692d813df31cb230a5089f5591ecf547730c3187476a8493e3519964de55cc
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,WORLD_STABILIZED_IMAGE_STACK.image_stack,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000380.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000381.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000382.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000383.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000384.png,MULTI_SOURCE_SEE_OUTPUT_MANIFEST,WORLD_STABILIZED_IMAGE_STACK,5x1334x2308,uint8,0.0,249.0,24.517569681363824,35.0,0.0,35.0,42.0,43.0,46.0,49.0,52.0,0.3923369337861399,1.0,0.8509481394484734,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack.npz,30f2b31a7a3946e5e06d706040cba759399d29b951c25ef048787e5434173d27
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,WORLD_STABILIZED_IMAGE_STACK.valid_source_stack,imaging_valid_mask+transform,7bdfbc5417db5f96405751d7503973f16db85957cf9aa0c6a8f30975cc0502ef,WORLD_STABILIZED_IMAGE_STACK,5x1334x2308,bool,0.0,1.0,0.8509481394484734,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14905186055152667,1.0,0.8509481394484734,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack.npz,30f2b31a7a3946e5e06d706040cba759399d29b951c25ef048787e5434173d27
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,GT_ALIGNED_RESEARCH_STACK.image_stack,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000380.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000381.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000382.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000383.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000384.png,MULTI_SOURCE_SEE_OUTPUT_MANIFEST,GT_ALIGNED_RESEARCH_STACK,5x1334x2308,uint8,0.0,249.0,24.515308073866013,35.0,0.0,35.0,42.0,43.0,46.0,49.0,52.0,0.39243729521720944,1.0,0.8504440587331984,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack.npz,a54653d908252f3e697781eb6e6084ac379ceb031313e92816405b9cc08681d7
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,GT_ALIGNED_RESEARCH_STACK.valid_source_stack,imaging_valid_mask+transform,7bdfbc5417db5f96405751d7503973f16db85957cf9aa0c6a8f30975cc0502ef,GT_ALIGNED_RESEARCH_STACK,5x1334x2308,bool,0.0,1.0,0.8504440587331984,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1495559412668016,1.0,0.8504440587331984,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack.npz,a54653d908252f3e697781eb6e6084ac379ceb031313e92816405b9cc08681d7
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,OPTICAL_PROXY_ALIGNED_STACK.image_stack,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000380.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000381.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000382.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000383.png;D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000384.png,MULTI_SOURCE_SEE_OUTPUT_MANIFEST,OPTICAL_PROXY_ALIGNED_STACK,5x1334x2308,uint8,0.0,249.0,24.488337611956588,35.0,0.0,35.0,42.0,43.0,46.0,48.0,51.0,0.39331527910221664,1.0,0.8509287817096651,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack.npz,62c08574551b2b8faf2b5fc90e564c61b868bebd918fb90bb9d5d55bef1adc8b
PV003_380_384,380-384,S04_S07_COORDINATE_STACK,OPTICAL_PROXY_ALIGNED_STACK.valid_source_stack,imaging_valid_mask+transform,7bdfbc5417db5f96405751d7503973f16db85957cf9aa0c6a8f30975cc0502ef,OPTICAL_PROXY_ALIGNED_STACK,5x1334x2308,bool,0.0,1.0,0.8509287817096651,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1490712182903349,1.0,0.8509287817096651,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack.npz,62c08574551b2b8faf2b5fc90e564c61b868bebd918fb90bb9d5d55bef1adc8b
PV002_337_341,339,S11_MASK_OR_IMAGE,RAW_SAR_DISPLAY.image,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,uint8,0.0,250.0,30.751903944041842,43.0,0.0,43.0,53.0,54.0,59.0,62.0,66.0,0.39240345165372253,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S11_MASK_OR_IMAGE,RAW_SAR_DISPLAY.valid_source_mask,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,bool,0.0,1.0,0.8536931707456497,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1463068292543503,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S11_MASK_OR_IMAGE,RAW_SAR_DISPLAY.skeleton_mask,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,bool,0.0,1.0,0.0004797211446269933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999520278855373,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S11_MASK_OR_IMAGE,RAW_SAR_DISPLAY.seed_mask,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,bool,0.0,1.0,0.00018903026822810433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998109697317719,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S11_MASK_OR_IMAGE,RAW_SAR_DISPLAY.definite_mask,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,bool,0.0,1.0,0.0022462772080164423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977537227919836,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S11_MASK_OR_IMAGE,RAW_SAR_DISPLAY.background_mask,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,bool,0.0,1.0,0.001365759927661819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986342400723381,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S11_MASK_OR_IMAGE,RAW_SAR_DISPLAY.unresolved_mask,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,bool,0.0,1.0,0.0018552249005479929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998144775099452,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__raw_display_intensity,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,0.0,250.0,30.751903944041842,43.0,0.0,43.0,53.0,54.0,59.0,62.0,66.0,0.39240345165372253,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__legacy_full_frame__raw_display_intensity,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4636575558851418,0.6513671875,0.0,0.6513671875,0.80322265625,0.818359375,0.89404296875,0.939453125,1.0,0.39240345165372253,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__valid_fan_per_frame__raw_display_intensity,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4569911983896251,0.6416015625,0.0,0.6416015625,0.791015625,0.80615234375,0.88037109375,0.92529296875,0.98486328125,0.39240345165372253,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__window_frozen_valid__raw_display_intensity,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.4636575558851418,0.6513671875,0.0,0.6513671875,0.80322265625,0.818359375,0.89404296875,0.939453125,1.0,0.39240345165372253,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_NORMALIZED_CHANNEL,RAW_SAR_DISPLAY.norm__local_target_matched_background__raw_display_intensity,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float16,0.0,1.0,0.1560184960113049,0.12066650390625,0.0,0.12066650390625,0.293212890625,0.310302734375,0.396484375,0.4482421875,0.51708984375,0.41997816083292844,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
PV002_337_341,339,S08_S10_RAW_CHANNEL,RAW_SAR_DISPLAY.raw__local_contrast_31,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000339.png,8ae582021a307235ed55d78312bfc5c905c930a455726e9f9840c5b39e7b75cd,RAW_SAR_DISPLAY,1334x2308,float32,-47.97294616699219,172.01144409179688,-0.0013983656810178473,0.0,-16.07284164428711,0.0,2.0967750549316406,3.670135498046875,8.135276794433594,11.331947326660156,15.513008117675781,0.3561375724616028,1.0,0.8536931707456497,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\arrays\phase_b\channels\PV002_337_341\pv002_337_341_339_raw_sar_display_channels.npz,77f1a872a32a5f9af2beb6bdec51d045479b49c453961ae54de5aa8ceff3d846
