frame,stage,region_id,region_role,center_x_stabilized_px,center_y_stabilized_px,width_px,height_px,moving_gt_center,valid_fraction,local_background_median,local_background_mad,mean_intensity,positive_response_fraction,edge_density,radial_distance_from_fan_apex_px,same_stabilization_and_interpolation,gt_inside_outside_pixel_label_used
341,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,53.0,4.0,53.63048888888889,0.0414,0.9176222222222222,581.5126825788067,true,false
342,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1052.445849108772,1024.430886137746,380,230,true,1.0,52.0,4.0,55.42225400457666,0.10694508009153318,0.9025514874141877,325.8009849903764,true,false
342,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,53.0,5.0,56.511044444444444,0.09077777777777778,0.8931777777777777,312.6679394437492,true,false
342,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,52.0,4.0,54.20442948717949,0.07946794871794872,0.9076794871794872,324.9703068835675,true,false
342,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,52.0,5.0,53.0304,0.03835555555555555,0.9225777777777778,417.80019147913276,true,false
342,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,50.0,4.0,50.2984,0.0248,0.9108888888888889,535.8329963710709,true,false
342,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,53.0,5.0,54.22888888888889,0.02557777777777778,0.9320222222222222,581.5126825788067,true,false
343,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1057.947716475273,1026.8410053412622,380,230,true,1.0,52.0,5.0,55.3183409610984,0.07727688787185355,0.9112013729977116,321.8271106822436,true,false
343,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,53.0,5.0,56.2648,0.0862,0.9010222222222222,312.6679394437492,true,false
343,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,52.0,4.0,54.07048076923077,0.07739102564102564,0.9152435897435898,324.9703068835675,true,false
343,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,52.0,5.0,52.84728888888889,0.036422222222222224,0.9214,417.80019147913276,true,false
343,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,50.0,4.0,50.321333333333335,0.02471111111111111,0.9157555555555555,535.8329963710709,true,false
343,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,53.0,5.0,54.25386666666667,0.02891111111111111,0.9330222222222222,581.5126825788067,true,false
344,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1053.3032006349572,1025.3367645707779,380,230,true,1.0,51.0,5.0,53.670011441647596,0.07875286041189931,0.9208924485125858,324.6734333264721,true,false
344,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,51.0,5.0,54.66506666666667,0.09268888888888889,0.9123777777777777,312.6679394437492,true,false
344,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,50.0,5.0,52.36405769230769,0.06135897435897436,0.9253525641025641,324.9703068835675,true,false
344,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,50.0,5.0,50.82557777777778,0.039844444444444446,0.9295777777777777,417.80019147913276,true,false
344,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,49.0,5.0,48.620666666666665,0.012377777777777777,0.9271333333333334,535.8329963710709,true,false
344,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,51.0,5.0,52.21077777777778,0.02568888888888889,0.939,581.5126825788067,true,false
345,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1053.8873179507455,1025.6493725474702,380,230,true,1.0,52.0,4.0,55.73235697940503,0.11605263157894737,0.902745995423341,324.1954018141898,true,false
345,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,53.0,5.0,56.724111111111114,0.09497777777777777,0.8929777777777778,312.6679394437492,true,false
345,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,52.0,4.0,54.350929487179485,0.08486538461538462,0.9074679487179487,324.9703068835675,true,false
345,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,52.0,5.0,52.61151111111111,0.04028888888888889,0.9091111111111111,417.80019147913276,true,false
345,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,50.0,4.0,50.54237777777778,0.02408888888888889,0.9146666666666666,535.8329963710709,true,false
345,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,53.0,5.0,54.025977777777776,0.026088888888888887,0.9284444444444444,581.5126825788067,true,false
346,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1057.3444394100543,1026.617970888398,380,230,true,1.0,52.0,4.0,55.617574370709384,0.11534324942791763,0.9028260869565218,322.22043574814177,true,false
346,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,52.0,4.0,56.620444444444445,0.13146666666666668,0.8933333333333333,312.6679394437492,true,false
346,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,51.0,4.0,54.17007692307692,0.09192948717948718,0.9081602564102564,324.9703068835675,true,false
346,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,52.0,5.0,52.32108888888889,0.0434,0.9090888888888888,417.80019147913276,true,false
346,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,50.0,4.0,50.31928888888889,0.020155555555555555,0.9172666666666667,535.8329963710709,true,false
346,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,53.0,5.0,53.63035555555555,0.022844444444444445,0.9286,581.5126825788067,true,false
347,STRONG_COMPACT_340_350,WIDE_GT_NEIGHBORHOOD,GT_DISCOVERY_ONLY_WIDE_NEIGHBORHOOD,1054.6930146718166,1027.003874456626,380,230,true,1.0,51.0,4.0,53.93798627002288,0.10509153318077803,0.9007551487414187,322.65848576105225,true,false
347,STRONG_COMPACT_340_350,FROZEN_COARSE_CENTER_CORRIDOR,VEHICLE_DISCOVERY_CORRIDOR,1050.984,1038.79,300,150,false,1.0,51.0,4.0,54.81464444444445,0.11933333333333333,0.8911111111111111,312.6679394437492,true,false
347,STRONG_COMPACT_340_350,EXPANDED_NEIGHBORHOOD,EXPANDED_VEHICLE_DISCOVERY_NEIGHBORHOOD,1050.984,1025.79,520,300,false,1.0,50.0,4.0,52.65803846153846,0.08530128205128205,0.9034102564102564,324.9703068835675,true,false
347,STRONG_COMPACT_340_350,MATCHED_BG_RIGHT_COMPLEX,MATCHED_BACKGROUND,1405.0,1000.0,300,150,false,1.0,50.0,5.0,50.77433333333333,0.044088888888888886,0.8970888888888889,417.80019147913276,true,false
347,STRONG_COMPACT_340_350,MATCHED_BG_LEFT_CURVE,MATCHED_BACKGROUND,735.0,1000.0,300,150,false,1.0,49.0,4.0,49.16426666666667,0.0216,0.9120222222222222,535.8329963710709,true,false
347,STRONG_COMPACT_340_350,MATCHED_BG_FAN_ARC,MATCHED_BACKGROUND,1100.0,755.0,300,150,false,1.0,51.0,5.0,51.949711111111114,0.022222222222222223,0.9254666666666667,581.5126825788067,true,false
