lineage_relation_id,scene,canonical_vehicle_id,component_role,source_component_card_id,target_component_card_id,source_sar_frame,target_sar_frame,source_alpha_deg,target_alpha_deg,delta_alpha_deg,relation_event,u_extent_change,v_position_change,endpoint_change,background_interaction,relation_basis,counterevidence,uncertainty_state,allowed_conclusion,forbidden_conclusion,evidence_figure,overlay_status
LR012,GM_RM017,GM_RM017:PV002,RADIAL_TANGENTIAL_BACKGROUND_CROSSING,CC_GM_RM017_PV002_S0344_RBC_0,CC_GM_RM017_PV002_S0350_RBC_0,344,350,89.553905,82.910613,-6.643292,BACKGROUND_PERSIST,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D05_PV002_COMPONENT_LINEAGE.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR013,GM_RM017,GM_RM017:PV002,ENDPOINT_EXTERNAL_CLUTTER_CLUSTER,CC_GM_RM017_PV002_S0339_ECC_1,CC_GM_RM017_PV002_S0344_ECC_1,339,344,87.527571,89.553905,2.026334,APPEAR_AND_PERSIST,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D05_PV002_COMPONENT_LINEAGE.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR014,GM_RM017,GM_RM017:PV002,ENDPOINT_EXTERNAL_CLUTTER_CLUSTER,CC_GM_RM017_PV002_S0344_ECC_1,CC_GM_RM017_PV002_S0350_ECC_1,344,350,89.553905,82.910613,-6.643292,PERSIST_EXTERNAL_MIXED,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D05_PV002_COMPONENT_LINEAGE.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR015,GM_RM017,GM_RM017:PV003,NEAR_SIDE_LONGITUDINAL_BAND,CC_GM_RM017_PV003_S0360_NSB_0,CC_GM_RM017_PV003_S0364_NSB_0,360,364,83.445128,89.971606,6.526478,PERSIST_EXPAND,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR016,GM_RM017,GM_RM017:PV003,NEAR_SIDE_LONGITUDINAL_BAND,CC_GM_RM017_PV003_S0364_NSB_0,CC_GM_RM017_PV003_S0372_NSB_0,364,372,89.971606,85.071268,-4.900338,PERSIST_STRENGTHEN_AND_BROADEN,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR017,GM_RM017,GM_RM017:PV003,NEAR_SIDE_LONGITUDINAL_BAND,CC_GM_RM017_PV003_S0372_NSB_0,CC_GM_RM017_PV003_S0378_NSB_0,372,378,85.071268,80.868955,-4.202313,PERSIST_CONTRACT_SHIFT_U,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR018,GM_RM017,GM_RM017:PV003,NEAR_SIDE_LONGITUDINAL_BAND,CC_GM_RM017_PV003_S0378_NSB_0,CC_GM_RM017_PV003_S0384_NSB_0,378,384,80.868955,75.720307,-5.148648,PERSIST_WEAKEN_SHORTEN,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR019,GM_RM017,GM_RM017:PV003,OFFSET_HOTSPOT_OR_SHORT_SEGMENT,CC_GM_RM017_PV003_S0360_OHS_0,CC_GM_RM017_PV003_S0364_OHS_0,360,364,83.445128,89.971606,6.526478,PERSIST_WEAK,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR020,GM_RM017,GM_RM017:PV003,OFFSET_HOTSPOT_OR_SHORT_SEGMENT,CC_GM_RM017_PV003_S0364_OHS_0,CC_GM_RM017_PV003_S0372_OHS_0,364,372,89.971606,85.071268,-4.900338,PERSIST_INTERMITTENT,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR021,GM_RM017,GM_RM017:PV003,OFFSET_HOTSPOT_OR_SHORT_SEGMENT,CC_GM_RM017_PV003_S0372_OHS_0,CC_GM_RM017_PV003_S0378_OHS_0,372,378,85.071268,80.868955,-4.202313,PERSIST_WEAKEN,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR022,GM_RM017,GM_RM017:PV003,OFFSET_HOTSPOT_OR_SHORT_SEGMENT,CC_GM_RM017_PV003_S0378_OHS_0,CC_GM_RM017_PV003_S0384_OHS_0,378,384,80.868955,75.720307,-5.148648,PERSIST_WEAK,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR023,GM_RM017,GM_RM017:PV003,RADIAL_TANGENTIAL_BACKGROUND_CROSSING,CC_GM_RM017_PV003_S0360_RBC_0,CC_GM_RM017_PV003_S0364_RBC_0,360,364,83.445128,89.971606,6.526478,BACKGROUND_PERSIST,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR024,GM_RM017,GM_RM017:PV003,RADIAL_TANGENTIAL_BACKGROUND_CROSSING,CC_GM_RM017_PV003_S0364_RBC_0,CC_GM_RM017_PV003_S0372_RBC_0,364,372,89.971606,85.071268,-4.900338,BACKGROUND_CROSS_STRENGTHEN,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR025,GM_RM017,GM_RM017:PV003,RADIAL_TANGENTIAL_BACKGROUND_CROSSING,CC_GM_RM017_PV003_S0372_RBC_0,CC_GM_RM017_PV003_S0378_RBC_0,372,378,85.071268,80.868955,-4.202313,BACKGROUND_CROSS_PERSIST,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR026,GM_RM017,GM_RM017:PV003,RADIAL_TANGENTIAL_BACKGROUND_CROSSING,CC_GM_RM017_PV003_S0378_RBC_0,CC_GM_RM017_PV003_S0384_RBC_0,378,384,80.868955,75.720307,-5.148648,BACKGROUND_PERSIST,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
LR027,GM_RM017,GM_RM017:PV003,ENDPOINT_EXTERNAL_CLUTTER_CLUSTER,CC_GM_RM017_PV003_S0372_ECC_1,CC_GM_RM017_PV003_S0378_ECC_1,372,378,85.071268,80.868955,-4.202313,PERSIST_EXTERNAL_MIXED,manual polygon extent comparison; see cards,near-side relation retained for NSB; role-specific otherwise,endpoint strength/balance may change; no head-tail identity assigned,radial/fan/road crossing retained as competing relation,manual raw-gray interpretation overlays in consecutive selected states,not pixel-identical; background crossings and intermittent hotspots remain,BOUNDED_MANUAL_COMPONENT_RELATION_NOT_TRACKED_SCATTERER,the response role persists/reorganizes across selected frames,"same physical scatterer, fixed mask, tracked atom, or runtime rule",D08_GM17_VALIDATION_THREADS.png,RESEARCH_INTERPRETATION_OVERLAY_NOT_MASK_NOT_GT
