scene,canonical_vehicle_id,benchmark_role,optical_frame_index,sar_frame_index,sar_gt_id,optical_pose_group,pose_source,optical_bbox_center_x_px,optical_bbox_proxy_residual_px,sar_gt_center_residual_deg,distance_to_gt_azimuth_interval_deg,gt_azimuth_width_deg,center_bias_direction,heldout_reproduction_scope,mapping_anchor_eligibility,notes
GM_RM017,GM_RM017:PV003,heldout_validation,163,340,GM_RM017|000340|gm_rm017_00045,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,146.432500,2.841441,0.248669810,0.000000000,23.902061726,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,163,340,GM_RM017|000340|gm_rm017_00046,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,358.458000,-24.057614,-2.105411747,0.000000000,27.957938861,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,164,342,GM_RM017|000342|gm_rm017_00048,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,381.879500,-25.407332,-2.223532806,0.000000000,28.963391546,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,164,342,GM_RM017|000342|gm_rm017_00049,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,162.715000,2.886124,0.252580311,0.000000000,23.170849955,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,165,344,GM_RM017|000344|gm_rm017_00051,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,179.973500,-2.838565,-0.248418158,0.000000000,22.213411729,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,165,344,GM_RM017|000344|gm_rm017_00052,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,407.281000,-26.556473,-2.324100373,0.000000000,31.684325682,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,166,346,GM_RM017|000346|gm_rm017_00054,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,432.540500,-34.828523,-3.048032126,0.000000000,31.171030307,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,166,346,GM_RM017|000346|gm_rm017_00055,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,196.930500,-3.765686,-0.329555520,0.000000000,23.784212250,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,167,348,GM_RM017|000348|gm_rm017_00057,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,215.037500,0.773942,0.067731827,0.000000000,23.818060868,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,167,348,GM_RM017|000348|gm_rm017_00058,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,458.019500,-25.500783,-2.231711250,0.000000000,27.502881659,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,168,350,GM_RM017|000350|gm_rm017_00060,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,483.579000,-24.936553,-2.182332383,0.000000000,30.140035198,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,168,350,GM_RM017|000350|gm_rm017_00062,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,230.217000,-13.119156,-1.148128158,0.000000000,25.457361529,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,169,352,GM_RM017|000352|gm_rm017_00063,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,510.116500,-25.403888,-2.223231456,0.000000000,29.691824675,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,169,352,GM_RM017|000352|gm_rm017_00064,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,95.514000,7.356076,0.643769916,0.000000000,19.371849744,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,169,352,GM_RM017|000352|gm_rm017_00065,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,252.101500,-1.132959,-0.099151387,0.000000000,25.139084590,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,170,354,GM_RM017|000354|gm_rm017_00066,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,110.063000,13.968713,1.222477470,0.000000000,17.877318109,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,170,354,GM_RM017|000354|gm_rm017_00067,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,270.767500,-3.618951,-0.316713931,0.000000000,24.812615216,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,170,354,GM_RM017|000354|gm_rm017_00068,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,537.767500,-29.809761,-2.608813131,0.000000000,28.890913063,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,171,356,GM_RM017|000356|gm_rm017_00069,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,126.137500,11.589729,1.014279767,0.000000000,19.345997417,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,171,356,GM_RM017|000356|gm_rm017_00070,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,564.548000,-24.261432,-2.123248961,0.000000000,28.453190047,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,171,356,GM_RM017|000356|gm_rm017_00071,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,290.463500,-3.397969,-0.297374612,0.000000000,25.573514445,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,172,358,GM_RM017|000358|gm_rm017_00072,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,140.948000,3.582908,0.313559599,0.000000000,19.208075994,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,172,358,GM_RM017|000358|gm_rm017_00073,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,592.328500,-32.232949,-2.820879391,0.000000000,30.176006125,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,172,358,GM_RM017|000358|gm_rm017_00074,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,309.400500,-11.763421,-1.029480482,0.000000000,24.843564541,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,173,360,GM_RM017|000360|gm_rm017_00075,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,157.554500,10.415094,0.911481089,0.000000000,19.631740169,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV002,development,173,360,GM_RM017|000360|gm_rm017_00076,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,620.881000,-12.207908,-1.068379933,0.000000000,27.455475480,lower_azimuth,development,calibration_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,173,360,GM_RM017|000360|gm_rm017_00077,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,329.357000,-11.825043,-1.034873402,0.000000000,24.659956977,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,174,362,GM_RM017|000362|gm_rm017_00078,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,176.282500,13.701149,1.199061500,0.000000000,18.191300249,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,174,362,GM_RM017|000362|gm_rm017_00080,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,350.417500,-7.879234,-0.689554321,0.000000000,24.591745125,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,175,365,GM_RM017|000365|gm_rm017_00081,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,193.180000,3.260843,0.285373972,0.000000000,20.964215883,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,175,365,GM_RM017|000365|gm_rm017_00083,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,371.046500,-23.144922,-2.025537134,0.000000000,25.175383223,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,176,367,GM_RM017|000367|gm_rm017_00085,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,390.416500,-35.136546,-3.074988836,0.000000000,26.454844704,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,176,367,GM_RM017|000367|gm_rm017_00086,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,208.430000,1.977970,0.173102822,0.000000000,21.345790519,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,177,369,GM_RM017|000369|gm_rm017_00088,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,222.964500,1.899979,0.166277403,0.000000000,21.045759531,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,177,369,GM_RM017|000369|gm_rm017_00089,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,409.370500,-21.422789,-1.874823944,0.000000000,26.124403743,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,178,371,GM_RM017|000371|gm_rm017_00091,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,430.041000,-29.898896,-2.616613869,0.000000000,23.584801229,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,178,371,GM_RM017|000371|gm_rm017_00092,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,240.312000,-4.678425,-0.409434195,0.000000000,21.063459566,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,179,373,GM_RM017|000373|gm_rm017_00093,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,451.055000,-41.273242,-3.612044253,0.000000000,27.018557212,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,179,373,GM_RM017|000373|gm_rm017_00095,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,257.425000,2.572266,0.225112845,0.000000000,20.832575058,higher_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,180,375,GM_RM017|000375|gm_rm017_00096,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,473.156000,-36.826986,-3.222928398,0.000000000,26.260824318,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,180,375,GM_RM017|000375|gm_rm017_00097,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,274.199000,-16.920346,-1.480790835,0.000000000,22.167433238,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,181,377,GM_RM017|000377|gm_rm017_00099,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,291.628500,-9.266920,-0.810998171,0.000000000,21.115679956,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,181,378,GM_RM017|000378|gm17supp_000181_000378_det2,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,495.251500,-36.593181,-3.202466877,0.000000000,25.415440606,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,182,379,GM_RM017|000379|gm_rm017_00102,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,308.470500,-0.109281,-0.009563804,0.000000000,23.021035144,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,182,379,GM_RM017|000379|gm_rm017_00103,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,517.717500,-41.235724,-3.608760901,0.000000000,27.512973290,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,183,381,GM_RM017|000381|gm_rm017_00105,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,326.298500,-13.931140,-1.219189253,0.000000000,21.346226076,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,183,381,GM_RM017|000381|gm_rm017_00106,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,539.883000,-32.573013,-2.850640302,0.000000000,25.599319616,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,184,383,GM_RM017|000383|gm_rm017_00108,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,343.447000,-8.199967,-0.717623416,0.000000000,22.275609875,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,184,384,GM_RM017|000384|gm17supp_000184_000384_det2,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,561.845000,-28.831018,-2.523158087,0.000000000,23.670166105,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,185,385,GM_RM017|000385|gm_rm017_00111,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,362.823500,-4.426424,-0.387380268,0.000000000,23.179944488,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,185,386,GM_RM017|000386|gm17supp_000185_000386_det2,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,583.898500,-42.745256,-3.740868213,0.000000000,27.006687642,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,186,387,GM_RM017|000387|gm17supp_000186_000387_det1,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,606.266000,-24.869663,-2.176478504,0.000000000,26.205490702,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV004,heldout_validation,186,387,GM_RM017|000387|gm17supp_000186_000387_det2,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,379.584000,-6.491102,-0.568071406,0.000000000,21.604642254,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,187,390,GM_RM017|000390|frameadd_gm_rm017_000187_000390_01,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,629.972500,-36.998730,-3.237958674,0.000000000,25.986279271,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
GM_RM017,GM_RM017:PV003,heldout_validation,188,392,GM_RM017|000392|frameadd_gm_rm017_000188_000392_01,left_side_dominant,direct_complete_optical_vehicle_review_not_sar_gt,654.137000,-29.867804,-2.613892790,0.000000000,26.056625470,lower_azimuth,heldout,heldout_usable,proxy residual is descriptive and cannot by itself identify whether optical or SAR center caused the offset
