atlas_version,window_id,case_id,scene,canonical_vehicle_id,sar_frame,coordinate_system,source_role,review_status,label,subtype,geometry_type,points,confidence,notes
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,339,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"1010.398,1022.798;1207.398,1022.798;1207.398,1038.798;1010.398,1038.798",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,339,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"981.398,960.798;1053.398,960.798;1053.398,987.798;981.398,987.798",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,339,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"951.398,935.798;1271.398,935.798;1271.398,1095.798;951.398,1095.798",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,339,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1161.398,950.798;1286.398,950.798;1286.398,1110.798;1161.398,1110.798",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,339,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1186.398,970.798;1276.398,970.798;1276.398,1080.798;1186.398,1080.798",0.25,mixed target-like and background-like structure
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,344,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"1039.293,1030.731;1236.293,1030.731;1236.293,1046.731;1039.293,1046.731",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,344,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"1010.293,964.731;1082.293,964.731;1082.293,991.731;1010.293,991.731",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,344,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"980.293,939.731;1300.293,939.731;1300.293,1099.731;980.293,1099.731",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,344,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1190.293,954.731;1315.293,954.731;1315.293,1114.731;1190.293,1114.731",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,344,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1215.293,974.731;1305.293,974.731;1305.293,1084.731;1215.293,1084.731",0.25,mixed target-like and background-like structure
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,350,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"1076.320,1026.422;1273.320,1026.422;1273.320,1042.422;1076.320,1042.422",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,350,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"1047.320,959.422;1119.320,959.422;1119.320,986.422;1047.320,986.422",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,350,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"1017.320,934.422;1337.320,934.422;1337.320,1094.422;1017.320,1094.422",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,350,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1227.320,949.422;1352.320,949.422;1352.320,1109.422;1227.320,1109.422",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_CANONICAL_GM_RM017_PV002_330_350,PV002_330_350,GM_RM017,GM_RM017:PV002,350,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1252.320,969.422;1342.320,969.422;1342.320,1079.422;1252.320,1079.422",0.25,mixed target-like and background-like structure
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,360,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"980.560,941.827;1177.560,941.827;1177.560,957.827;980.560,957.827",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,360,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"951.560,896.827;1023.560,896.827;1023.560,923.827;951.560,923.827",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,360,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"921.560,871.827;1241.560,871.827;1241.560,1031.827;921.560,1031.827",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,360,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1131.560,886.827;1256.560,886.827;1256.560,1046.827;1131.560,1046.827",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,360,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1156.560,906.827;1246.560,906.827;1246.560,1016.827;1156.560,1016.827",0.25,mixed target-like and background-like structure
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,364,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"1011.883,947.254;1208.883,947.254;1208.883,963.254;1011.883,963.254",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,364,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"982.883,896.254;1054.883,896.254;1054.883,923.254;982.883,923.254",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,364,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"952.883,871.254;1272.883,871.254;1272.883,1031.254;952.883,1031.254",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,364,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1162.883,886.254;1287.883,886.254;1287.883,1046.254;1162.883,1046.254",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,364,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1187.883,906.254;1277.883,906.254;1277.883,1016.254;1187.883,1016.254",0.25,mixed target-like and background-like structure
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,372,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"1066.105,958.444;1263.105,958.444;1263.105,974.444;1066.105,974.444",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,372,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"1037.105,896.444;1109.105,896.444;1109.105,923.444;1037.105,923.444",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,372,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"1007.105,871.444;1327.105,871.444;1327.105,1031.444;1007.105,1031.444",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,372,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1217.105,886.444;1342.105,886.444;1342.105,1046.444;1217.105,1046.444",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,372,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1242.105,906.444;1332.105,906.444;1332.105,1016.444;1242.105,1016.444",0.25,mixed target-like and background-like structure
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,378,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"1094.374,959.429;1291.374,959.429;1291.374,975.429;1094.374,975.429",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,378,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"1065.374,900.429;1137.374,900.429;1137.374,927.429;1065.374,927.429",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,378,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"1035.374,875.429;1355.374,875.429;1355.374,1035.429;1035.374,1035.429",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,378,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1245.374,890.429;1370.374,890.429;1370.374,1050.429;1245.374,1050.429",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,378,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1270.374,910.429;1360.374,910.429;1360.374,1020.429;1270.374,1020.429",0.25,mixed target-like and background-like structure
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,384,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,DEFINITE_TARGET_RESPONSE,thin_main_band,polygon,"1130.552,951.773;1327.552,951.773;1327.552,967.773;1130.552,967.773",1.0,thin conservative polygon around main skeleton
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,384,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,PROBABLE_TARGET_RESPONSE,upper_or_intermediate_component,polygon,"1101.552,896.773;1173.552,896.773;1173.552,923.773;1101.552,923.773",0.5,possible local component; excluded from hard positive
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,384,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,RESPONSE_SUPPORT_REGION,local_context_container,polygon,"1071.552,871.773;1391.552,871.773;1391.552,1031.773;1071.552,1031.773",0.25,context container only; not positive mask
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,384,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,UNRESOLVED,right_mixed_neighbourhood,polygon,"1281.552,886.773;1406.552,886.773;1406.552,1046.773;1281.552,1046.773",0.25,target/background ownership ambiguous
OTY2-RSA0-response-atlas-v0-manual-review-seeded,RSA0_SECONDARY_GM_RM017_PV003_360_384,PV003_360_384,GM_RM017,GM_RM017:PV003,384,sar_display_px,manual_direct_visual_review_seeded,directly_reviewed_by_codex,MIXED_STRUCTURE,right_side_target_background_mix,polygon,"1306.552,906.773;1396.552,906.773;1396.552,1016.773;1306.552,1016.773",0.25,mixed target-like and background-like structure
