case_id,frame,coordinate_family,reference_frame,matrix,inverse_matrix,shift_x_px,shift_y_px,interpolation,border_mode,border_value,gt_x_transformed,gt_y_transformed,proxy_x_transformed,proxy_y_transformed,point_roundtrip_max_error_px,mask_roundtrip_iou,image_roundtrip_mae,transformed_valid_fraction,interpolation_affected_fraction,border_fill_fraction,evidence_card,background_point,background_patch_ncc_median_excluding_reference
PV002_337_341,337,GT_ALIGNED_RESEARCH_STACK,337,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1095.721,1005.685,1098.339588418,1037.614064926,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack_input_operation_output.png,,
PV002_337_341,338,GT_ALIGNED_RESEARCH_STACK,337,"[[1.0,0.0,-7.997000217437744],[0.0,1.0,-3.6070001125335693]]","[[1.0,0.0,7.997000217437744],[0.0,1.0,3.6070001125335693]]",-7.997000217437744,-3.6070001125335693,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1095.7209997825623,1005.6849998874665,1095.5207673415623,1031.7680911474665,0.0,0.9976594232563236,1.7480710744857788,0.851695036363967,0.5877742863026549,0.14830496363603296,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack_input_operation_output.png,,
PV002_337_341,339,GT_ALIGNED_RESEARCH_STACK,337,"[[1.0,0.0,-15.677000045776367],[0.0,1.0,-0.11299999803304672]]","[[1.0,0.0,15.677000045776367],[0.0,1.0,0.11299999803304672]]",-15.677000045776367,-0.11299999803304672,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1095.7209999542235,1005.685000001967,1093.4439198532236,1035.934605663967,0.0,0.9958648035391712,1.6852953433990479,0.8501629817673486,0.5901778881951509,0.1498370182326514,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack_input_operation_output.png,,
PV002_337_341,340,GT_ALIGNED_RESEARCH_STACK,337,"[[1.0,0.0,-19.363000869750977],[0.0,1.0,-5.0879998207092285]]","[[1.0,0.0,19.363000869750977],[0.0,1.0,5.0879998207092285]]",-19.363000869750977,-5.0879998207092285,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1095.720999130249,1005.6850001792908,1095.374013795249,1031.6473529862908,0.0,0.9946808186844376,1.9474960565567017,0.8491522219825962,0.6155798336234538,0.1508477780174038,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack_input_operation_output.png,,
PV002_337_341,341,GT_ALIGNED_RESEARCH_STACK,337,"[[1.0,0.0,-33.650001525878906],[0.0,1.0,-3.2179999351501465]]","[[1.0,0.0,33.650001525878906],[0.0,1.0,3.2179999351501465]]",-33.650001525878906,-3.2179999351501465,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1095.7209984741212,1005.6850000648499,1086.740244260121,1034.1864661988498,0.0,0.9908168886765089,2.0326144695281982,0.8458536113225883,0.6188190571272235,0.1541463886774117,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_gt_aligned_research_stack_input_operation_output.png,,
PV002_337_341,337,OPTICAL_PROXY_ALIGNED_STACK,337,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1095.721,1005.685,1098.339588418,1037.614064926,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack_input_operation_output.png,,
PV002_337_341,338,OPTICAL_PROXY_ALIGNED_STACK,337,"[[1.0,0.0,-5.1781792640686035],[0.0,1.0,2.238973617553711]]","[[1.0,0.0,5.1781792640686035],[0.0,1.0,-2.238973617553711]]",-5.1781792640686035,2.238973617553711,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1098.5398207359315,1011.5309736175537,1098.3395882949314,1037.6140648775538,0.0,0.9987254661750137,1.745038390159607,0.8526051099233746,0.5884203877851266,0.14739489007662543,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack_input_operation_output.png,,
PV002_337_341,339,OPTICAL_PROXY_ALIGNED_STACK,337,"[[1.0,0.0,-10.781331062316895],[0.0,1.0,1.56645929813385]]","[[1.0,0.0,10.781331062316895],[0.0,1.0,-1.56645929813385]]",-10.781331062316895,1.56645929813385,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1100.616668937683,1007.3644592981339,1098.339588836683,1037.6140649601339,0.0,0.9971747199449705,2.204005002975464,0.8512812484572272,0.6332399333685872,0.1487187515427728,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack_input_operation_output.png,,
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,337,"[[1.0,0.0,-16.39742660522461],[0.0,1.0,0.8787121176719666]]","[[1.0,0.0,16.39742660522461],[0.0,1.0,-0.8787121176719666]]",-16.39742660522461,0.8787121176719666,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1098.6865733947755,1011.651712117672,1098.3395880597755,1037.614064924672,0.0,0.9958648035391712,2.089202404022217,0.8501629817673486,0.6245845818005664,0.1498370182326514,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack_input_operation_output.png,,
PV002_337_341,341,OPTICAL_PROXY_ALIGNED_STACK,337,"[[1.0,0.0,-22.050657272338867],[0.0,1.0,0.20959879457950592]]","[[1.0,0.0,22.050657272338867],[0.0,1.0,-0.20959879457950592]]",-22.050657272338867,0.20959879457950592,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1107.3203427276612,1009.1125987945795,1098.339588513661,1037.6140649285794,0.0,0.9942725874025837,1.4636356830596924,0.8488037177251928,0.5572707604545569,0.1511962822748072,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_optical_proxy_aligned_stack_input_operation_output.png,,
PV002_337_341,337-341,RAW_SAR_DISPLAY,339,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,background_vertical_line,0.789154828238871
PV002_337_341,337-341,WORLD_STABILIZED_IMAGE_STACK,339,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,background_vertical_line,0.8361619682916828
PV002_337_341,337-341,RAW_SAR_DISPLAY,339,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,background_fan_arc,0.6428937796720017
PV002_337_341,337-341,WORLD_STABILIZED_IMAGE_STACK,339,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,background_fan_arc,0.7518681368089533
PV002_337_341,337-341,RAW_SAR_DISPLAY,339,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,background_clutter,0.268071487326108
PV002_337_341,337-341,WORLD_STABILIZED_IMAGE_STACK,339,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV002_337_341\pv002_337_341_background_patch_stability.png,background_clutter,0.6648247527626969
PV003_380_384,380,RAW_SAR_DISPLAY,380,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.306,943.0,1193.135157856,1050.594007374,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display_input_operation_output.png,,
PV003_380_384,381,RAW_SAR_DISPLAY,380,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1220.12,943.178,1197.527244347,1054.83780221,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display_input_operation_output.png,,
PV003_380_384,382,RAW_SAR_DISPLAY,380,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1217.126,941.929,1201.550402268,1060.269142022,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display_input_operation_output.png,,
PV003_380_384,383,RAW_SAR_DISPLAY,380,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1241.697,942.0,1205.313072741,1066.127567165,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display_input_operation_output.png,,
PV003_380_384,384,RAW_SAR_DISPLAY,380,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1231.552,941.773,1208.909239474,1071.982655091,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_raw_sar_display_input_operation_output.png,,
PV003_380_384,380,WORLD_STABILIZED_IMAGE_STACK,380,"[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]","[[1.0,0.0,0.0],[0.0,1.0,0.0]]",-0.0,-0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.306,943.0,1193.135157856,1050.594007374,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack_input_operation_output.png,,
PV003_380_384,381,WORLD_STABILIZED_IMAGE_STACK,380,"[[1.0,0.0,-6.113996505737305],[0.0,1.0,0.3761955499649048]]","[[1.0,0.0,6.113996505737305],[0.0,1.0,-0.3761955499649048]]",-6.113996505737305,0.3761955499649048,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1214.0060034942626,943.5541955499649,1191.4132478412628,1055.213997759965,0.0,0.9984686571207254,1.6194547414779663,0.8523858737875429,0.5951237374670733,0.14761412621245706,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack_input_operation_output.png,,
PV003_380_384,382,WORLD_STABILIZED_IMAGE_STACK,380,"[[1.0,0.0,-11.86613941192627],[0.0,1.0,0.8216989040374756]]","[[1.0,0.0,11.86613941192627],[0.0,1.0,-0.8216989040374756]]",-11.86613941192627,0.8216989040374756,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1205.2598605880737,942.7506989040374,1189.6842628560737,1061.0908409260376,0.0,0.9969141063121002,1.351455807685852,0.8510587643786426,0.5432635410969961,0.14894123562135742,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack_input_operation_output.png,,
PV003_380_384,383,WORLD_STABILIZED_IMAGE_STACK,380,"[[1.0,0.0,-18.57238006591797],[0.0,1.0,1.0438467264175415]]","[[1.0,0.0,18.57238006591797],[0.0,1.0,-1.0438467264175415]]",-18.57238006591797,1.0438467264175415,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1223.124619934082,943.0438467264175,1186.740692675082,1067.1714138914176,0.0,0.995071548904814,1.1218329668045044,0.8494857857033355,0.5413151348635689,0.15051421429666445,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack_input_operation_output.png,,
PV003_380_384,384,WORLD_STABILIZED_IMAGE_STACK,380,"[[1.0,0.0,-24.879329681396484],[0.0,1.0,1.0300053358078003]]","[[1.0,0.0,24.879329681396484],[0.0,1.0,-1.0300053358078003]]",-24.879329681396484,1.0300053358078003,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1206.6726703186034,942.8030053358078,1184.0299097926036,1073.0126604268078,0.0,0.9934682994903387,0.6544267535209656,0.848117102627196,0.3652083068453197,0.15188289737280403,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_world_stabilized_image_stack_input_operation_output.png,,
PV003_380_384,380,GT_ALIGNED_RESEARCH_STACK,380,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.306,943.0,1193.135157856,1050.594007374,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack_input_operation_output.png,,
PV003_380_384,381,GT_ALIGNED_RESEARCH_STACK,380,"[[1.0,0.0,-10.814000129699707],[0.0,1.0,-0.17800000309944153]]","[[1.0,0.0,10.814000129699707],[0.0,1.0,0.17800000309944153]]",-10.814000129699707,-0.17800000309944153,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.3059998703002,942.9999999969006,1186.7132442173004,1054.6598022069006,0.0,0.9971747199449705,1.3332867622375488,0.8512812484572272,0.5461532415663418,0.1487187515427728,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack_input_operation_output.png,,
PV003_380_384,382,GT_ALIGNED_RESEARCH_STACK,380,"[[1.0,0.0,-7.820000171661377],[0.0,1.0,1.0709999799728394]]","[[1.0,0.0,7.820000171661377],[0.0,1.0,-1.0709999799728394]]",-7.820000171661377,1.0709999799728394,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.3059998283386,942.9999999799728,1193.7304020963386,1061.340142001973,0.0,0.9979531367228578,1.0519524812698364,0.8519457775445033,0.49600386118049644,0.1480542224554967,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack_input_operation_output.png,,
PV003_380_384,383,GT_ALIGNED_RESEARCH_STACK,380,"[[1.0,0.0,-32.39099884033203],[0.0,1.0,1.0]]","[[1.0,0.0,32.39099884033203],[0.0,1.0,-1.0]]",-32.39099884033203,1.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.3060011596679,943.0,1172.922073900668,1067.127567165,0.0,0.9915698147778963,1.0317858457565308,0.8464963791934189,0.5043921275516507,0.1535036208065811,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack_input_operation_output.png,,
PV003_380_384,384,GT_ALIGNED_RESEARCH_STACK,380,"[[1.0,0.0,-22.246000289916992],[0.0,1.0,1.2269999980926514]]","[[1.0,0.0,22.246000289916992],[0.0,1.0,-1.2269999980926514]]",-22.246000289916992,1.2269999980926514,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.305999710083,942.9999999980927,1186.663239184083,1073.2096550890926,0.0,0.9942725874025837,1.5549744367599487,0.8488037177251928,0.5734189498721568,0.1511962822748072,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_gt_aligned_research_stack_input_operation_output.png,,
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,380,"[[1.0,0.0,0.0],[0.0,1.0,0.0]]","[[1.0,0.0,-0.0],[0.0,1.0,-0.0]]",0.0,0.0,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1209.306,943.0,1193.135157856,1050.594007374,0.0,1.0,0.0,0.8536931707456497,0.0,0.14630682925435035,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack_input_operation_output.png,,
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,380,"[[1.0,0.0,-4.392086505889893],[0.0,1.0,-4.243794918060303]]","[[1.0,0.0,4.392086505889893],[0.0,1.0,4.243794918060303]]",-4.392086505889893,-4.243794918060303,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1215.72791349411,938.9342050819397,1193.1351578411102,1050.5940072919398,0.0,0.9986878008470513,1.7306312322616577,0.8525729552901192,0.6074706576816511,0.14742704470988077,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack_input_operation_output.png,,
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,380,"[[1.0,0.0,-8.415244102478027],[0.0,1.0,-9.675134658813477]]","[[1.0,0.0,8.415244102478027],[0.0,1.0,9.675134658813477]]",-8.415244102478027,-9.675134658813477,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1208.710755897522,932.2538653411865,1193.135158165522,1050.5940073631866,0.0,0.996973077280122,2.0329718589782715,0.851109107491315,0.6248240764202871,0.14889089250868504,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack_input_operation_output.png,,
PV003_380_384,383,OPTICAL_PROXY_ALIGNED_STACK,380,"[[1.0,0.0,-12.1779146194458],[0.0,1.0,-15.533559799194336]]","[[1.0,0.0,12.1779146194458],[0.0,1.0,15.533559799194336]]",-12.1779146194458,-15.533559799194336,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1229.519085380554,926.4664402008057,1193.1351581215542,1050.5940073658057,0.0,0.9950369272397174,1.555464267730713,0.8494562294242827,0.5945096806681434,0.15054377057571733,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack_input_operation_output.png,,
PV003_380_384,384,OPTICAL_PROXY_ALIGNED_STACK,380,"[[1.0,0.0,-15.774081230163574],[0.0,1.0,-21.388647079467773]]","[[1.0,0.0,15.774081230163574],[0.0,1.0,21.388647079467773]]",-15.774081230163574,-21.388647079467773,cv2.INTER_LINEAR,cv2.BORDER_CONSTANT,0,1215.7779187698363,920.3843529205323,1193.1351582438365,1050.5940080115322,0.0,0.9931114300193424,1.7884432077407837,0.8478124455969589,0.6041755257812685,0.1521875544030411,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_optical_proxy_aligned_stack_input_operation_output.png,,
PV003_380_384,380-384,RAW_SAR_DISPLAY,384,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_background_patch_stability.png,background_vertical_line,0.4042502670984852
PV003_380_384,380-384,WORLD_STABILIZED_IMAGE_STACK,384,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_background_patch_stability.png,background_vertical_line,0.7746780234900881
PV003_380_384,380-384,RAW_SAR_DISPLAY,384,,,,,,,,,,,,,,,,,,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\coordinate_stacks\PV003_380_384\pv003_380_384_background_patch_stability.png,background_fan_arc,-0.005846250083801977
