audit_id,scene,canonical_vehicle_id,segment_id,temporal_event_id,sar_frame_from,sar_frame_to,audit_type,raw_gt_result,smoothed_gt_result,global_coordinate_result,threshold_result,background_result,decision,artifact_label,evidence_values,notes
S1L-AUD-00000020,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000005,3,4,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=13.025814;raw_local=11.946214;smoothed_local=11.778999;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000021,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000006,3,4,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.662824;raw_local=1.540657;smoothed_local=0.947394;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000022,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000006,3,4,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.662824;raw_local=1.540657;smoothed_local=0.947394;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000023,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000006,3,4,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.662824;raw_local=1.540657;smoothed_local=0.947394;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000024,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000006,3,4,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.662824;raw_local=1.540657;smoothed_local=0.947394;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000025,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000007,3,4,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000026,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000007,3,4,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000027,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000007,3,4,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000028,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000007,3,4,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000029,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000008,4,5,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=2.648143;raw_local=2.828774;smoothed_local=2.648143;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000030,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000008,4,5,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=2.648143;raw_local=2.828774;smoothed_local=2.648143;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000031,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000008,4,5,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=2.648143;raw_local=2.828774;smoothed_local=2.648143;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000032,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000008,4,5,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=2.648143;raw_local=2.828774;smoothed_local=2.648143;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000033,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000009,4,5,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=0.904140;raw_local=1.192220;smoothed_local=0.904140;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000034,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000009,4,5,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=0.904140;raw_local=1.192220;smoothed_local=0.904140;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000035,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000009,4,5,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=0.904140;raw_local=1.192220;smoothed_local=0.904140;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000036,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000009,4,5,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=0.904140;raw_local=1.192220;smoothed_local=0.904140;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000037,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000010,4,5,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000038,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000010,4,5,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000039,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000010,4,5,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000040,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000010,4,5,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000041,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000011,5,6,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=45.164591;raw_local=43.700142;smoothed_local=44.666748;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000042,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000011,5,6,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=45.164591;raw_local=43.700142;smoothed_local=44.666748;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000043,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000011,5,6,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=45.164591;raw_local=43.700142;smoothed_local=44.666748;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000044,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000011,5,6,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=45.164591;raw_local=43.700142;smoothed_local=44.666748;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000045,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000012,5,6,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=7.760111;raw_local=8.591204;smoothed_local=8.505988;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000046,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000012,5,6,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=7.760111;raw_local=8.591204;smoothed_local=8.505988;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000047,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000012,5,6,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=7.760111;raw_local=8.591204;smoothed_local=8.505988;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000048,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000012,5,6,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=7.760111;raw_local=8.591204;smoothed_local=8.505988;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000049,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000013,6,7,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=6.325388;raw_local=6.324442;smoothed_local=6.325388;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000050,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000013,6,7,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=6.325388;raw_local=6.324442;smoothed_local=6.325388;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000051,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000013,6,7,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=6.325388;raw_local=6.324442;smoothed_local=6.325388;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000052,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000013,6,7,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=6.325388;raw_local=6.324442;smoothed_local=6.325388;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000053,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000014,6,7,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=139.432820;raw_local=139.152570;smoothed_local=139.432820;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000054,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000014,6,7,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=139.432820;raw_local=139.152570;smoothed_local=139.432820;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000055,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000014,6,7,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=139.432820;raw_local=139.152570;smoothed_local=139.432820;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000056,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000014,6,7,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=139.432820;raw_local=139.152570;smoothed_local=139.432820;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000057,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000015,7,8,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.502016;raw_local=3.310791;smoothed_local=3.310791;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000058,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000015,7,8,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.502016;raw_local=3.310791;smoothed_local=3.310791;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000059,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000015,7,8,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.502016;raw_local=3.310791;smoothed_local=3.310791;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000060,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000015,7,8,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=1.502016;raw_local=3.310791;smoothed_local=3.310791;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000061,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000016,7,8,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=3.476177;raw_local=4.163138;smoothed_local=4.163138;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000062,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000016,7,8,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=3.476177;raw_local=4.163138;smoothed_local=4.163138;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000063,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000016,7,8,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=3.476177;raw_local=4.163138;smoothed_local=4.163138;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000064,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000016,7,8,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=3.476177;raw_local=4.163138;smoothed_local=4.163138;threshold_support=3,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000065,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000017,7,8,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000066,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000017,7,8,crop_motion_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000067,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000017,7,8,threshold_counterfactual,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000068,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000017,7,8,background_counterfactual_link,event_not_explained_by_raw_gt_only,event_survives,not_supported,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=;raw_local=;smoothed_local=;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
S1L-AUD-00000069,GM_RM011,GM_RM011:PV001,S0MV-GM_RM011-PV001-SEG01,S1L-EVT-0000018,8,9,gt_jitter_counterfactual,event_not_explained_by_raw_gt_only,event_survives,event_survives,multi_threshold_supported,not_background_connected,not_artifact_for_this_counterfactual,,global=41.492898;raw_local=41.492898;smoothed_local=41.492898;threshold_support=2,counterfactual audit is event-level and does not assign a physical vehicle part
