frame,source_gt_ids,source_family,source_family_switch_from_previous,raw_center_x_px,raw_center_y_px,smoothed_center_x_px,smoothed_center_y_px,common_transport_cumulative_x_px,common_transport_cumulative_y_px,raw_cumulative_x_px,raw_cumulative_y_px,smoothed_cumulative_x_px,smoothed_cumulative_y_px,raw_stabilized_x_px,raw_stabilized_y_px,smoothed_stabilized_x_px,smoothed_stabilized_y_px,raw_dx_px,raw_dy_px,smoothed_dx_px,smoothed_dy_px,common_transport_dx_px,common_transport_dy_px,raw_relative_transport_dx_px,raw_relative_transport_dy_px,smoothed_relative_transport_dx_px,smoothed_relative_transport_dy_px,raw_speed_px_per_frame,smoothed_speed_px_per_frame,common_transport_speed_px_per_frame,raw_acceleration_px_per_frame2,smoothed_acceleration_px_per_frame2,gt_neighborhood_position_reference,gt_full_window_trajectory_reference,gt_adjacent_physical_displacement_truth
340,GM_RM017|000340|gm_rm017_00046,GM_RM017_ORIGINAL,true,1115.084,1010.773,1115.084,1008.93,62.44794815718092,-0.3454573920347457,64.10000000000014,-0.016999999999939064,64.10000000000014,-0.6910000000000309,1052.6360518428191,1011.1184573920348,1052.6360518428191,1009.2754573920347,3.686000000000149,4.975000000000023,3.686000000000149,0.02699999999992997,6.430325227232288,-0.021719842585298466,-2.744325227232139,4.996719842585321,-2.744325227232139,0.048719842585228434,6.191705823115414,3.6860988863568345,6.430361908908542,9.363546176529402,4.015606056375233,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
341,GM_RM017|000341|gm17supp_000164_000341_det2,GM17_SUPPLEMENT,true,1129.371,1008.903,1127.16,1008.93,68.487843518271,-0.3577555398843515,78.38700000000017,-1.8869999999999436,76.17600000000016,-0.6910000000000309,1060.8831564817292,1009.2607555398844,1058.672156481729,1009.2877555398843,14.287000000000035,-1.8700000000000045,12.076000000000022,0.0,6.039895361090089,-0.012298147849605812,8.247104638909946,-1.8577018521503987,6.036104638909933,0.012298147849605812,14.408860780783504,12.076000000000022,6.039907881529164,12.618844083353988,8.390043444464268,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
342,GM_RM017|000342|gm_rm017_00048,GM_RM017_ORIGINAL,true,1127.16,1008.93,1129.371,1009.731,74.71415089122786,-0.5008861377461358,76.17600000000016,-1.8600000000000136,78.38700000000017,0.11000000000001364,1052.445849108772,1009.430886137746,1054.6568491087723,1010.2318861377462,-2.2110000000000127,0.02699999999992997,2.2110000000000127,0.8010000000000446,6.226307372956853,-0.14313059786178428,-8.437307372956866,0.17013059786171425,-4.0153073729568405,0.9441305978618288,2.2111648513849103,2.3516211429565197,6.227952301565993,16.606703857177717,9.897465635201783,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
343,GM_RM017|000343|gm17supp_000165_000343_det2,GM17_SUPPLEMENT,true,1138.871,1011.29,1138.871,1009.731,80.92328352472725,-0.5510053412623392,87.88700000000017,0.5,87.88700000000017,0.11000000000001364,1057.947716475273,1011.8410053412623,1057.947716475273,1010.2820053412623,11.711000000000013,2.3600000000000136,9.5,0.0,6.209132633499394,-0.05011920351620347,5.501867366500619,2.410119203516217,3.2908673665006063,0.05011920351620347,11.946427122784467,9.5,6.209334907616774,14.11612457440076,7.332879516260982,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
344,GM_RM017|000344|gm_rm017_00052,GM_RM017_ORIGINAL,true,1140.293,1009.731,1140.293,1010.129,86.9897993650427,-0.6057645707778647,89.30899999999997,-1.058999999999969,89.30899999999997,0.5080000000000382,1053.3032006349572,1010.3367645707779,1053.3032006349572,1010.7347645707779,1.421999999999798,-1.558999999999969,1.421999999999798,0.39800000000002456,6.066515840315446,-0.054759229515525476,-4.644515840315648,-1.5042407704844436,-4.644515840315648,0.45275922951555003,2.110110186696261,1.4766475544284239,6.066762976581116,11.010090008714927,8.087798711639854,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
345,GM_RM017|000345|gm17supp_000166_000345_det2,GM17_SUPPLEMENT,true,1147.065,1010.129,1147.065,1010.95,93.17768204925471,-0.5203725474700605,96.08100000000013,-0.6609999999999445,96.08100000000013,1.3290000000000646,1053.8873179507455,1010.6493725474701,1053.8873179507455,1011.4703725474701,6.772000000000162,0.39800000000002456,6.772000000000162,0.8210000000000264,6.187882684212013,0.08539202330780427,0.5841173157881485,0.3126079766922203,0.5841173157881485,0.7356079766922221,6.783685429027662,6.821585226324028,6.1884718558958856,5.69669632330914,5.366696283562532,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
346,GM_RM017|000346|gm_rm017_00054,GM_RM017_ORIGINAL,true,1156.725,1010.95,1156.725,1010.95,99.38056058994562,-0.6679708883979742,105.74099999999999,0.16000000000008185,105.74099999999999,1.3290000000000646,1057.3444394100543,1011.6179708883981,1057.3444394100543,1011.6179708883981,9.659999999999854,0.8210000000000264,9.659999999999854,0.0,6.202878540690904,-0.1475983409279138,3.4571214593089508,0.9685983409279402,3.4571214593089508,0.1475983409279138,9.694825475479032,9.659999999999854,6.204634353514185,2.9188136288564617,3.002429849305104,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
347,GM_RM017|000347|gm17supp_000167_000347_det3,GM17_SUPPLEMENT,true,1160.194,1011.129,1160.194,1010.95,105.50098532818333,-0.8748744566260029,109.21000000000004,0.3390000000000555,109.21000000000004,1.3290000000000646,1054.6930146718166,1012.003874456626,1054.6930146718166,1011.824874456626,3.469000000000051,0.17899999999997362,3.469000000000051,0.0,6.120424738237716,-0.2069035682280287,-2.6514247382376652,0.3859035682280023,-2.6514247382376652,0.2069035682280287,3.473615119727622,3.469000000000051,6.123920971320393,6.224198341955182,6.1909999999998035,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
348,GM_RM017|000348|gm_rm017_00058,GM_RM017_ORIGINAL,true,1164.61,1011.088,1164.61,1010.95,111.55135483198887,-1.042694115731365,113.62599999999998,0.2980000000000018,113.62599999999998,1.3290000000000646,1053.058645168011,1012.1306941157313,1053.058645168011,1011.9926941157314,4.41599999999994,-0.04100000000005366,4.41599999999994,0.0,6.050369503805541,-0.167819659105362,-1.6343695038056012,0.12681965910530835,-1.6343695038056012,0.167819659105362,4.416190326514412,4.41599999999994,6.05269647104184,0.9722185968185354,0.946999999999889,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
349,GM_RM017|000349|gm17supp_000168_000349_det1,GM17_SUPPLEMENT,true,1175.342,1006.066,1175.342,1009.76,117.59814268583409,-0.982910384321201,124.35800000000017,-4.723999999999933,124.35800000000017,0.13900000000001,1057.743857314166,1007.0489103843213,1057.743857314166,1010.7429103843212,10.732000000000198,-5.0219999999999345,10.732000000000198,-1.1900000000000546,6.046787853845217,0.05978373141016391,4.685212146154981,-5.081783731410098,4.685212146154981,-1.2497837314102185,11.848894800782206,10.79777402986395,6.0470833832477755,8.043768830591919,6.427126574138975,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
350,GM_RM017|000350|gm_rm017_00060,GM_RM017_ORIGINAL,true,1177.32,1004.422,1177.32,1009.353,124.09636879382776,-0.9869235835675454,126.33600000000001,-6.367999999999938,126.33600000000001,-0.2680000000000291,1053.2236312061723,1005.4089235835676,1053.2236312061723,1010.3399235835675,1.977999999999838,-1.6440000000000055,1.977999999999838,-0.4070000000000391,6.498226107993673,-0.004013199246344357,-4.520226107993835,-1.639986800753661,-4.520226107993835,-0.40298680075369475,2.5720069984351475,2.019438783424591,6.498227347236998,9.383144462279468,8.78894788925309,ALLOWED_DISCOVERY_AND_POSTHOC,ALLOWED_WITH_RAW_SMOOTHED_TRANSPORT_DEBT,NOT_ESTABLISHED
