node_id,case_id,state_mode,sar_frame_index,component_label,component_area_px,target_shell_intersection_px,shell_outside_fraction,other_identity_shell_overlap_px,centroid_x_roi,centroid_y_roi,axis_deg,length_px,width_px,mean_robust_z,max_robust_z,axis_compatibility,length_compatibility,width_compatibility,shell_membership,temporal_continuity,background_connectivity,identity_overlap_status,response_class,weighted_score,ranking,optical_lifecycle_state
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0535,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,535,19,19,0.0,0,381.8421052631579,723.3157894736842,116.5650520324707,6.260990142822266,2.683281421661377,3.9617462158203125,5.530824184417725,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0536,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,536,22,22,0.0,0,413.3181818181818,722.4090909090909,153.4349479675293,5.813776969909668,4.0249223709106445,4.942177772521973,8.498583793640137,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0552,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,552,22,22,0.0,0,486.3636363636364,731.0909090909091,90.0,6.0,6.0,2.8880467414855957,3.7771482467651367,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0570,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,570,31,31,0.0,0,536.8387096774194,739.1935483870968,5.710594177246094,11.044912338256836,4.477667808532715,3.616140842437744,5.530824184417725,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0572,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,572,33,33,0.0,0,496.45454545454544,743.7272727272727,146.3099365234375,12.75810432434082,3.3282015323638916,3.8834316730499268,6.879805564880371,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0584,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,584,190,190,0.0,0,549.521052631579,758.3684210526316,90.0,31.0,12.0,3.737388849258423,8.228787422180176,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0607,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,607,23,23,0.0,0,560.2608695652174,812.0,90.0,6.0,6.0,3.3255326747894287,5.935518741607666,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0619,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,619,19,19,0.0,0,570.6842105263158,825.421052631579,63.4349479675293,8.497057914733887,2.683281421661377,3.095557451248169,4.586536884307861,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000295-0623,S1D0-DISCOVERY-GM_RM017-PV002,causal,295,623,17,17,0.0,0,565.3529411764706,825.0588235294117,56.309932708740234,7.765803337097168,3.050851583480835,3.332777738571167,4.856333255767822,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0149,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,149,24,24,0.0,0,400.0416666666667,503.0833333333333,146.30993270874023,10.261953353881836,2.773500919342041,3.1813480854034424,4.586536884307861,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0161,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,161,222,222,0.0,0,375.18468468468467,520.5675675675676,138.36645889282227,42.602333068847656,12.373777389526367,4.245645999908447,10.117361068725586,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0226,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,226,41,41,0.0,0,342.2926829268293,538.0731707317074,164.05460357666016,13.873414993286133,5.631782054901123,3.5106420516967773,4.991231441497803,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0228,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,228,23,23,0.0,0,457.60869565217394,536.304347826087,0.0,6.0,5.0,2.956029176712036,3.507351875305176,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0338,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,338,18,18,0.0,0,275.6111111111111,646.3333333333334,135.0,8.485282897949219,2.1213207244873047,3.2300615310668945,4.451639175415039,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0395,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,395,18,18,0.0,0,345.8333333333333,679.7222222222222,135.0,7.071067810058594,2.1213202476501465,3.2975101470947266,4.451639175415039,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0419,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,419,27,27,0.0,0,461.6666666666667,688.5925925925926,90.0,5.0,5.0,3.8371028900146484,5.8006205558776855,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0432,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,432,22,22,0.0,0,474.3636363636364,693.9545454545455,29.744884490966797,8.062257766723633,5.5815629959106445,3.5196151733398438,5.935518741607666,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0433,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,433,74,74,0.0,0,483.36486486486484,696.3108108108108,90.0,11.0,9.0,3.9430367946624756,8.903278350830078,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0488,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,488,272,272,0.0,0,437.2279411764706,717.0588235294117,167.27564430236816,48.048343658447266,16.425168991088867,4.355424880981445,12.275732040405273,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0490,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,490,23,23,0.0,0,484.04347826086956,708.7826086956521,153.4349479675293,10.28591251373291,2.236067771911621,3.225825548171997,4.451639175415039,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0492,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,492,288,288,0.0,0,502.62152777777777,718.3576388888889,5.194427490234375,35.490013122558594,22.90554428100586,3.587916135787964,9.847564697265625,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0497,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,497,23,23,0.0,0,555.1304347826087,708.3913043478261,18.434951782226562,7.905693531036377,4.110960960388184,3.1437132358551025,4.586536884307861,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0506,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,506,236,232,0.016949152542372836,0,559.1896551724138,725.801724137931,135.0,32.52690887451172,19.091880798339844,3.6148133277893066,7.824092864990234,DIRECTION_COMPATIBLE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,CURRENT_STRONG_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0555,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,555,21,21,0.0,0,522.5238095238095,726.2380952380952,116.5650520324707,5.366562843322754,4.0249223709106445,3.4880807399749756,5.395925998687744,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0561,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,561,24,24,0.0,0,486.4166666666667,730.6666666666666,149.0362434387207,7.202939987182617,5.144957542419434,3.192589521408081,4.451639175415039,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0586,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,586,26,26,0.0,0,537.8076923076923,739.3846153846154,30.963756561279297,7.888935089111328,4.973458766937256,3.3776421546936035,4.721435070037842,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0596,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,596,28,28,0.0,0,497.0,743.2142857142857,146.30993270874023,9.984603881835938,3.605551242828369,4.316740989685059,6.47511100769043,DIRECTION_UNRESOLVED,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,CLEARLY_INCOMPATIBLE_BACKGROUND_STRUCTURE,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
S1D0-CAUSAL-S1D0-DISCOVERY-GM_RM017-PV002-000296-0604,S1D0-DISCOVERY-GM_RM017-PV002,causal,296,604,24,24,0.0,0,546.875,748.2916666666666,108.43495178222656,7.589465618133545,4.427187919616699,3.2038309574127197,4.451639175415039,DIRECTION_UNRESOLVED,SCALE_UNRESOLVED,SCALE_UNRESOLVED,TARGET_SHELL_INTERSECTING,ISOLATED_OR_BIRTH_DEATH,NOT_SHELL_CROSSING,NO_OTHER_ACTIVE_SHELL_OVERLAP,UNRESOLVED_RESPONSE,NOT_COMPUTED,NOT_COMPUTED,ABSENT
