perturbation_id,research_unit_id,research_unit_type,scene,canonical_vehicle_id,benchmark_role,research_role,source_trajectory_segment_id,target_region_segment_id,anchor_variant,perturbation_family,radial_shift_fraction,tangential_shift_fraction,long_scale,short_scale,rotation_delta_deg,is_gt_baseline,frame_count,optical_corridor_constraint,temporal_parameter_constraint,vehicle_scale_constraint,valid_mask_constraint,valid_fraction_mean,valid_fraction_min,boundary_missing_mean,adjacent_ncc_median,adjacent_ncc_p10,nonadjacent_similar_view_pair_count,nonadjacent_similar_view_ncc_median,support_entropy_mean_bits,support_area_fraction_mean,support_area_fraction_cv,outer_context_response_mass_fraction,baseline_mean_field_ncc,baseline_high_occupancy_recall,baseline_high_occupancy_precision,reference_world_adjacent_ncc,reference_world_nonadjacent_ncc,reference_smoothed_crop_adjacent_ncc,reference_smoothed_crop_nonadjacent_ncc,automatic_winner,review_status,notes
S1L-BSA-PERT-000017,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.125000,-0.125000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.745265,0.513116,7,0.318018,0.442659,0.070376,0.484958,0.617076,0.596274,0.223147,0.230289,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000018,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.125000,0.000000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.734033,0.501837,8,0.353356,0.444666,0.071062,0.509327,0.584076,0.716934,0.354009,0.367059,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000019,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.125000,0.125000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.714670,0.475649,8,0.382292,0.456647,0.069729,0.546129,0.592186,0.723088,0.319970,0.451441,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000020,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.125000,0.250000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.704985,0.463541,9,0.403710,0.463276,0.069067,0.600763,0.631015,0.617863,0.071861,0.366795,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000021,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.250000,-0.250000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.757317,0.517570,7,0.297144,0.453988,0.066991,0.482907,0.738997,0.121519,0.000000,0.000000,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000022,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.250000,-0.125000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.754834,0.500881,7,0.326694,0.436130,0.067997,0.498589,0.736086,0.213448,0.009834,0.011073,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000023,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.250000,0.000000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.745730,0.507742,8,0.367065,0.440117,0.068218,0.528167,0.715032,0.297344,0.018911,0.020375,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000024,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.250000,0.125000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.720114,0.481425,8,0.395139,0.455193,0.067164,0.562705,0.703309,0.351838,0.030257,0.049566,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000025,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,center_shift,0.250000,0.250000,1.000000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.707315,0.472708,9,0.408078,0.463694,0.067063,0.608611,0.714538,0.364731,0.000756,0.006369,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000026,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,scale_surface,0.000000,0.000000,0.850000,0.850000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.744697,0.524123,8,0.457611,0.413090,0.071689,0.503238,0.469659,0.677757,0.373676,0.351852,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000027,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,scale_surface,0.000000,0.000000,0.850000,0.925000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.737593,0.511634,8,0.441867,0.416715,0.069730,0.504168,0.463500,0.800346,0.540091,0.536842,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000028,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,scale_surface,0.000000,0.000000,0.850000,1.000000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.729874,0.515505,8,0.436073,0.417407,0.066159,0.509363,0.461524,0.864727,0.652799,0.701626,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000029,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,scale_surface,0.000000,0.000000,0.850000,1.075000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.729413,0.520052,8,0.437776,0.414939,0.062257,0.513621,0.462212,0.857167,0.570348,0.653946,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000030,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,scale_surface,0.000000,0.000000,0.850000,1.150000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.730182,0.524693,8,0.439489,0.413081,0.058633,0.519074,0.463556,0.796930,0.447050,0.550792,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000031,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,scale_surface,0.000000,0.000000,0.925000,0.850000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.735514,0.495139,8,0.401159,0.424759,0.074083,0.486164,0.488329,0.772909,0.471256,0.435056,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
S1L-BSA-PERT-000032,S0MV-GM_RM017-PV002-SEG02,vehicle_thread,GM_RM017,GM_RM017:PV002,development,mechanism_discovery,S0MV-GM_RM017-PV002-SEG02,S0MV-GM_RM017-PV002-SEG02,raw_gt,scale_surface,0.000000,0.000000,0.925000,0.925000,0.000000,false,65,PASS_BY_BOUNDED_LOCAL_GRID,PASS_CONSTANT_PARAMETER_OVER_COMPLETE_WINDOW,PASS_FIXED_0.85_TO_1.15_AUDIT_RANGE,PASS,1.000000,1.000000,0.000000,0.737751,0.496843,8,0.384401,0.429180,0.072419,0.485481,0.485927,0.898685,0.673222,0.644928,0.674480,0.181494,0.784292,0.291667,UNASSIGNED_NO_RANKING,directly_reviewed_complete,"all metrics remain separate; baseline overlap is temporal-support overlap, not GT IoU"
