structure_observation_id,parent_observation_id,response_field_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_index,structure_type,global_centroid_x_px,global_centroid_y_px,r_px,theta_deg,raw_local_radial_px,raw_local_tangential_px,smoothed_local_radial_px,smoothed_local_tangential_px,gt_normalized_radial,gt_normalized_tangential,radar_side_class,azimuth_side_class,area_px,perimeter_px,major_axis_angle_deg,elongation,extent_length_px,relative_intensity,raw_mean_intensity,raw_max_intensity,shape_class,gt_boundary_relation,background_relation,threshold_persistence_count,threshold_child_count_mid,threshold_child_count_high,normalization_persistence_count,multi_threshold_stable,cross_normalization_stable,major_temporal_eligible,touches_raw_crop_boundary,touches_smoothed_crop_boundary,extraction_lineage,notes
S1L-OBS-0000040,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000005,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,5,stable_local_peak,1167.018981,1223.950892,107.440802,6.959835,22.409543,16.013652,22.409543,16.013652,0.645932,0.237775,farther_from_radar,positive_azimuth_side,118,62.041630,6.884386,6.007104,27.164930,0.492878,96.330508,131.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,2,1,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000043,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000005,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,5,extended_response_ridge,1160.202119,1268.196138,62.711309,5.675804,-21.626452,7.954959,-21.626452,7.954959,-0.623360,0.118117,nearer_to_radar,positive_azimuth_side,489,143.195958,178.126390,3.150830,49.137278,0.635948,109.779141,255.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,3,3,2,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000052,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000006,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,6,compact_response_island,1152.442578,1268.102075,62.517327,-1.427492,-20.294075,-0.532300,-21.294048,-0.544532,-0.597436,-0.007827,nearer_to_radar,negative_azimuth_side,312,80.426406,4.577931,1.531098,29.824476,0.725791,118.224359,245.000000,compact_or_island,inside_gt_anchor_context,not_boundary_connected,3,1,1,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000053,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000006,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,6,stable_local_peak,1178.914543,1267.520789,67.821245,21.552649,-20.146985,25.945638,-21.141777,25.933377,-0.593106,0.381518,nearer_to_radar,positive_azimuth_side,157,82.568542,135.966068,1.407562,18.453695,0.518363,98.726115,158.000000,compact_or_island,inside_gt_anchor_context,not_boundary_connected,2,2,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000056,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000007,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,7,background_connected_response_structure,1104.343048,1192.864502,146.413389,-19.825450,54.713030,-47.418635,54.713030,-47.418635,1.563732,-0.686892,farther_from_radar,negative_azimuth_side,96,44.870057,47.403863,1.621172,14.248323,0.487921,95.864583,128.000000,compact_or_island,outside_gt_anchor_context,connected_to_crop_or_context_boundary,2,1,0,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000060,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000007,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,7,stable_local_peak,1045.110394,1228.303943,149.403580,-46.788283,20.238018,-107.217755,20.238018,-107.217755,0.578415,-1.553123,farther_from_radar,negative_azimuth_side,27,18.727922,138.688231,2.086182,7.147395,0.556738,102.333333,135.000000,compact_or_island,outside_gt_anchor_context,not_boundary_connected,2,1,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000062,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000007,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,7,extended_response_ridge,1158.745634,1267.571023,63.207381,4.305841,-20.865197,5.766302,-20.865197,5.766302,-0.596340,0.083529,nearer_to_radar,positive_azimuth_side,515,164.308656,179.240960,2.974552,49.075184,0.665193,112.528155,255.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,3,3,1,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000064,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000008,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,8,background_connected_response_structure,1071.365701,1186.196554,166.375426,-29.780177,59.884376,-80.338637,59.884376,-80.338637,1.663628,-1.146797,farther_from_radar,negative_azimuth_side,147,57.213203,169.260643,2.878457,25.307492,0.474019,94.557823,128.000000,ridge_like,outside_gt_anchor_context,connected_to_crop_or_context_boundary,2,1,0,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000065,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000008,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,8,background_connected_response_structure,1098.647912,1192.172449,149.084005,-21.794654,53.477465,-53.154417,53.477465,-53.154417,1.485640,-0.758755,farther_from_radar,negative_azimuth_side,337,150.852812,171.801018,1.420829,31.110976,0.511112,98.044510,143.000000,compact_or_island,outside_gt_anchor_context,connected_to_crop_or_context_boundary,2,4,0,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000067,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000008,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,8,stable_local_peak,1168.159282,1222.655170,108.869517,7.472907,21.898482,15.865832,21.898482,15.865832,0.608354,0.226477,farther_from_radar,positive_azimuth_side,121,60.041630,2.715099,5.153661,25.114045,0.505099,97.479339,137.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,2,1,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000068,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000008,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,8,stable_local_peak,1046.115523,1229.420082,147.906850,-46.836809,17.065868,-106.269704,17.065868,-106.269704,0.474101,-1.516951,farther_from_radar,negative_azimuth_side,37,22.142135,136.140898,2.049854,8.511758,0.579931,104.513514,135.000000,compact_or_island,outside_gt_anchor_context,not_boundary_connected,2,1,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000070,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000008,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,8,extended_response_ridge,1155.284987,1267.899240,62.713926,1.174053,-23.136175,2.277122,-23.136175,2.277122,-0.642738,0.032505,nearer_to_radar,positive_azimuth_side,771,206.450791,174.317144,3.395036,68.057019,0.639098,110.075227,250.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,3,4,1,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000071,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000009,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,9,background_connected_response_structure,1071.204473,1186.566390,166.134825,-29.891786,59.517139,-80.505697,59.517139,-80.505697,1.653426,-1.149182,farther_from_radar,negative_azimuth_side,184,67.455844,168.834335,3.598933,28.631877,0.514685,98.380435,147.000000,ridge_like,outside_gt_anchor_context,connected_to_crop_or_context_boundary,2,2,0,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000072,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000009,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,9,background_connected_response_structure,1099.618170,1191.889497,148.989889,-21.407798,53.745026,-52.179802,53.745026,-52.179802,1.493073,-0.744843,farther_from_radar,negative_azimuth_side,283,141.095452,66.383101,1.043033,22.101073,0.501804,97.169611,159.000000,compact_or_island,outside_gt_anchor_context,connected_to_crop_or_context_boundary,2,3,0,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000074,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000009,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,9,stable_local_peak,1077.537005,1202.321170,149.338701,-30.797846,43.664113,-74.423292,43.664113,-74.423292,1.213018,-1.062358,farther_from_radar,negative_azimuth_side,29,17.899495,127.702463,1.514058,6.581867,0.523111,99.172414,122.000000,compact_or_island,outside_gt_anchor_context,not_boundary_connected,2,1,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000078,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000009,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,9,extended_response_ridge,1151.480923,1268.200469,62.450358,-2.311783,-23.377163,-1.531233,-23.377163,-1.531233,-0.649433,-0.021858,nearer_to_radar,negative_azimuth_side,680,198.350286,171.566848,3.069115,64.958619,0.631790,109.388235,255.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,3,3,1,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000081,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000010,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,10,background_connected_response_structure,1107.021878,1182.242979,155.617318,-17.570697,63.618777,-39.479603,64.053318,-41.781747,1.701142,-0.584492,farther_from_radar,negative_azimuth_side,149,59.455844,171.410415,3.691790,26.305795,0.596387,106.060403,196.000000,ridge_like,outside_gt_anchor_context,connected_to_crop_or_context_boundary,3,1,2,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000082,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000010,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,10,background_connected_response_structure,1073.581526,1185.473759,165.917922,-28.992052,62.068940,-73.039894,61.989359,-75.314346,1.659700,-1.081350,farther_from_radar,negative_azimuth_side,219,80.911687,164.226964,2.864053,27.467443,0.514476,98.360731,153.000000,ridge_like,outside_gt_anchor_context,connected_to_crop_or_context_boundary,3,2,1,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000083,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000010,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,10,stable_local_peak,1094.742501,1196.451957,146.653158,-23.832587,50.043429,-52.456047,50.280703,-54.548628,1.338143,-0.776607,farther_from_radar,negative_azimuth_side,108,53.355338,40.941343,3.050933,18.739048,0.491824,96.231481,156.000000,ridge_like,outside_gt_anchor_context,not_boundary_connected,2,3,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000086,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000010,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,10,stable_local_peak,1135.885205,1228.474779,103.719364,-10.058407,15.997778,-12.970898,16.844151,-14.546374,0.427775,-0.192033,farther_from_radar,negative_azimuth_side,83,47.112698,139.127245,2.644752,16.926553,0.443348,91.674699,117.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,2,1,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000088,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000010,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,10,compact_response_island,1144.023074,1269.595234,61.815213,-9.288120,-25.479021,-6.905268,-24.534822,-7.845832,-0.681300,-0.102232,nearer_to_radar,negative_azimuth_side,394,116.610171,166.727737,1.457756,38.821654,0.634626,109.654822,243.000000,compact_or_island,inside_gt_anchor_context,not_boundary_connected,3,1,1,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000089,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000010,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,10,stable_local_peak,1176.398300,1263.871089,70.387722,18.554899,-21.385545,25.716267,-19.941909,24.709140,-0.571842,0.380727,nearer_to_radar,positive_azimuth_side,120,63.355338,142.417602,2.039588,19.936278,0.469060,94.091667,144.000000,compact_or_island,inside_gt_anchor_context,not_boundary_connected,2,2,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000090,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000011,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,11,background_connected_response_structure,1086.888629,1189.720548,156.047928,-25.471937,59.863985,-58.093987,57.281608,-62.163251,1.635888,-0.864418,farther_from_radar,negative_azimuth_side,1184,239.279218,176.483110,2.344992,71.357032,0.596607,106.081081,251.000000,compact_or_island,outside_gt_anchor_context,connected_to_crop_or_context_boundary,3,3,6,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000094,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000011,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,11,compact_response_island,1132.767231,1227.516556,105.247456,-11.638810,19.250110,-14.690100,17.910404,-17.629078,0.526043,-0.218583,farther_from_radar,negative_azimuth_side,356,95.396968,170.026964,1.733492,33.020903,0.520559,98.932584,146.000000,compact_or_island,inside_gt_anchor_context,not_boundary_connected,3,1,2,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000095,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000011,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,11,stable_local_peak,1170.757809,1221.493863,110.385567,8.731926,22.865142,23.604657,22.606080,20.548239,0.624830,0.351229,farther_from_radar,positive_azimuth_side,104,48.284271,179.131998,2.374450,18.043381,0.482508,95.355769,133.000000,compact_or_island,inside_gt_anchor_context,not_boundary_connected,2,1,0,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000098,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000011,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,11,stable_local_peak,1044.548616,1236.319475,144.459070,-49.258660,16.027750,-103.288248,12.185832,-106.100794,0.437986,-1.536892,farther_from_radar,negative_azimuth_side,105,56.183765,93.221638,2.071993,20.193186,0.515096,98.419048,143.000000,compact_or_island,outside_gt_anchor_context,not_boundary_connected,3,1,1,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000100,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000011,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,11,extended_response_ridge,1154.334943,1266.976427,63.624455,0.301628,-21.491280,4.346360,-22.276808,2.551001,-0.587287,0.064672,nearer_to_radar,positive_azimuth_side,992,216.835568,163.887708,3.009075,69.939837,0.587927,105.265121,250.000000,ridge_like,inside_gt_anchor_context,not_boundary_connected,3,2,3,3,true,true,true,false,false,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
S1L-OBS-0000103,,S1L-FIELD-GM_RM011-GM_RM011_PV001-000012,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,12,background_connected_response_structure,1087.081437,1189.694867,155.988303,-25.403944,57.691459,-61.947407,57.691459,-61.947407,1.415271,-0.904022,farther_from_radar,negative_azimuth_side,2093,289.462983,173.843364,2.225537,90.475150,0.652616,111.345915,255.000000,compact_or_island,outside_gt_anchor_context,connected_to_crop_or_context_boundary,3,2,3,3,true,true,false,true,true,raw grayscale -> fixed Gaussian sigma 1.0 -> thread robust score -> fixed 0.35/0.50/0.65 levels; local-background and log-display cross-check,"response observation only; not a vehicle part, candidate box, or scattering-center truth"
