scene,optical_frame_num,det_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_center_x,bbox_center_y,bbox_w,bbox_h,bbox_area,bbox_aspect,bottom_y,is_low_score_detection,boundary_contact,neighbor_ambiguity_proxy,nearest_tracked_track_id,nearest_tracked_center_distance_px,nearest_tracked_iou,overlaps_existing_tracker,near_existing_tracker,oty1_component_id_if_available,oty1_identity_status_if_available,oty1a_related_merge_edge_count,oty1a_related_nonambiguous_edge_count,oty1a_related_ambiguous_edge_count,diagnosis_bucket,diagnosis_reason
GM_RM019,40,GM_RM019_000040_002,car,0.3303173780441284,287.5990295410156,329.1849060058594,309.92425537109375,342.2474670410156,298.7616424560547,335.7161865234375,22.325225830078125,13.06256103515625,291.62462502904236,1.7091002116654284,342.2474670410156,False,False,False,bt_0005,460.068025227595,0.0,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,41,GM_RM019_000041_002,car,0.4581735134124756,120.69721221923828,331.7998352050781,166.99465942382812,356.8453063964844,143.8459358215332,344.32257080078125,46.297447204589844,25.04547119140625,1159.5413801982068,1.8485356833883684,356.8453063964844,False,False,False,bt_0005,625.0073512125241,0.0,False,False,oty1_tracklet_0012,fragmented_short_track,13,1,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,41,GM_RM019_000041_003,car,0.38004323840141296,292.15008544921875,325.1306457519531,326.2932434082031,341.2825012207031,309.22166442871094,333.2065734863281,34.143157958984375,16.15185546875,551.4753526002169,2.113884564225037,341.2825012207031,False,False,False,bt_0005,469.5988597014188,0.0,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,42,GM_RM019_000042_001,car,0.7502051591873169,740.2452392578125,408.31463623046875,799.7587890625,553.0171508789062,770.0020141601562,480.6658935546875,59.5135498046875,144.7025146484375,8611.760312393308,0.4112820703170145,553.0171508789062,False,True,False,bt_0024,637.7705144795193,0.0,False,False,oty1_tracklet_0004,ambiguous_crossing_risk,19,2,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,43,GM_RM019_000043_001,car,0.6928642392158508,776.1926879882812,416.6117248535156,799.7008056640625,528.3463134765625,787.9467468261719,472.47901916503906,23.50811767578125,111.73458862304688,2626.669857805595,0.21039248423860363,528.3463134765625,False,True,False,,,,False,False,oty1_tracklet_0004,ambiguous_crossing_risk,19,2,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,43,GM_RM019_000043_002,car,0.3128540515899658,390.1758728027344,319.6881103515625,403.1583557128906,345.5255432128906,396.6671142578125,332.60682678222656,12.98248291015625,25.837432861328125,335.4340305645019,0.5024679882027919,345.5255432128906,False,False,False,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,44,GM_RM019_000044_001,car,0.5922908186912537,393.1296691894531,316.1722106933594,408.26629638671875,341.9317932128906,400.69798278808594,329.052001953125,15.136627197265625,25.75958251953125,389.9131973553449,0.5876115106209053,341.9317932128906,False,False,True,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,44,GM_RM019_000044_002,car,0.34621870517730713,311.0870666503906,318.9812927246094,331.9148254394531,331.84332275390625,321.5009460449219,325.4123077392578,20.8277587890625,12.862030029296875,267.8872589878738,1.6193212690081928,331.84332275390625,False,False,True,,,,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,46,GM_RM019_000046_001,car,0.5779387950897217,402.7420654296875,316.1160583496094,420.99261474609375,342.6538391113281,411.8673400878906,329.38494873046875,18.25054931640625,26.53778076171875,484.32907653972507,0.6877194999942502,342.6538391113281,False,False,True,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,46,GM_RM019_000046_002,car,0.27266258001327515,335.7667236328125,319.7535095214844,354.7842102050781,329.9990234375,345.2754669189453,324.8762664794922,19.017486572265625,10.245513916015625,194.84392332378775,1.8561769305234939,329.9990234375,False,False,True,,,,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,47,GM_RM019_000047_001,car,0.5857152342796326,408.08001708984375,320.77728271484375,428.60137939453125,346.9847412109375,418.3406982421875,333.8810119628906,20.5213623046875,26.20745849609375,537.8127508834004,0.7830351923574058,346.9847412109375,False,False,True,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,47,GM_RM019_000047_002,car,0.2534814774990082,364.1455993652344,316.29364013671875,384.1949462890625,328.16162109375,374.17027282714844,322.2276306152344,20.049346923828125,11.86798095703125,237.94526749290526,1.6893646018154234,328.16162109375,False,False,True,,,,False,False,oty1_tracklet_0014,fragmented_short_track,17,1,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,48,GM_RM019_000048_001,car,0.5442192554473877,414.6028137207031,324.60443115234375,435.631591796875,350.3498840332031,425.11720275878906,337.47715759277344,21.028778076171875,25.745452880859375,541.3954151021317,0.8167958114190276,350.3498840332031,False,False,True,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,48,GM_RM019_000048_002,car,0.44748741388320923,336.9778137207031,325.4169006347656,360.8987731933594,340.02374267578125,348.93829345703125,332.72032165527344,23.92095947265625,14.606842041015625,349.40967648662627,1.6376544228716126,340.02374267578125,False,False,True,,,,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,50,GM_RM019_000050_001,car,0.4087606966495514,344.2567443847656,328.9444274902344,373.3018493652344,341.0737609863281,358.779296875,335.00909423828125,29.04510498046875,12.12933349609375,352.297764737159,2.394616735521595,341.0737609863281,False,False,True,,,,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,50,GM_RM019_000050_002,car,0.3716937005519867,424.6903991699219,326.3003845214844,449.8768615722656,351.9535827636719,437.28363037109375,339.1269836425781,25.18646240234375,25.6531982421875,646.1133130267262,0.9818059395387126,351.9535827636719,False,False,True,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,50,GM_RM019_000050_003,car,0.3446228504180908,167.95816040039062,332.5187072753906,211.2012481689453,359.72381591796875,189.57970428466797,346.1212615966797,43.24308776855469,27.205108642578125,1176.4329007840715,1.5895208630365794,359.72381591796875,False,False,False,,,,False,False,oty1_tracklet_0015,ambiguous_crossing_risk,21,4,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,51,GM_RM019_000051_002,car,0.2850550413131714,396.717041015625,320.586181640625,416.6855163574219,332.4195861816406,406.70127868652344,326.5028839111328,19.968475341796875,11.833404541015625,236.29504678677768,1.6874666350317338,332.4195861816406,False,False,False,bt_0042,216.55202593137426,0.0,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,52,GM_RM019_000052_002,car,0.5485084056854248,437.3902893066406,322.7234191894531,459.9345397949219,348.5945129394531,448.66241455078125,335.6589660644531,22.54425048828125,25.87109375,583.2444179058075,0.8714069341688057,348.5945129394531,False,False,True,bt_0042,252.06021989748714,0.0,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,52,GM_RM019_000052_003,car,0.38577207922935486,396.29632568359375,320.6480712890625,418.928466796875,330.7212829589844,407.6123962402344,325.68467712402344,22.63214111328125,10.073211669921875,227.97834797762334,2.246765168338489,330.7212829589844,False,False,True,bt_0042,211.66181510764937,0.0,False,False,oty1_tracklet_0011,ambiguous_crossing_risk,18,3,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,53,GM_RM019_000053_001,car,0.4182042181491852,443.88934326171875,320.6283874511719,464.3414306640625,346.55499267578125,454.1153869628906,333.59169006347656,20.45208740234375,25.926605224609375,530.253196099773,0.7888455594229034,346.55499267578125,False,False,False,bt_0042,252.35144011423031,0.0,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,54,GM_RM019_000054_001,car,0.4781671166419983,451.36676025390625,323.443603515625,469.69195556640625,349.30133056640625,460.52935791015625,336.3724670410156,18.3251953125,25.85772705078125,473.847898542881,0.7086931993872344,349.30133056640625,False,False,False,bt_0042,253.1017249393271,0.0,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,55,GM_RM019_000055_001,car,0.4434913992881775,460.9531555175781,323.8336486816406,475.67340087890625,350.38323974609375,468.3132781982422,337.1084442138672,14.720245361328125,26.549591064453125,390.81649471167475,0.554443393331088,350.38323974609375,False,False,True,bt_0042,256.6126780717315,0.0,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,55,GM_RM019_000055_003,car,0.26144230365753174,357.5201416015625,323.19915771484375,376.65606689453125,338.3670959472656,367.0881042480469,330.7831268310547,19.13592529296875,15.167938232421875,290.2525328639895,1.2616035877615321,338.3670959472656,False,False,True,bt_0042,155.89859286986578,0.0,False,False,oty1_tracklet_0017,fragmented_short_track,18,2,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,57,GM_RM019_000057_001,car,0.31725621223449707,451.6632995605469,325.2356872558594,469.442138671875,336.9757995605469,460.55271911621094,331.1057434082031,17.778839111328125,11.7401123046875,208.7255678139627,1.5143670392513646,336.9757995605469,False,False,False,,,,False,False,oty1_tracklet_0018,fragmented_short_track,18,1,6,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,59,GM_RM019_000059_001,car,0.4919261336326599,458.0711669921875,324.0567932128906,483.944580078125,350.40283203125,471.00787353515625,337.2298126220703,25.8734130859375,26.346038818359375,681.6619455255568,0.9820608427824632,350.40283203125,False,False,True,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,59,GM_RM019_000059_002,car,0.3015598654747009,218.9071044921875,332.02447509765625,276.34210205078125,356.1689758300781,247.62460327148438,344.0967254638672,57.43499755859375,24.144500732421875,1386.7393406201154,2.378802452579544,356.1689758300781,False,False,False,,,,False,False,oty1_tracklet_0015,ambiguous_crossing_risk,21,4,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,59,GM_RM019_000059_003,car,0.2754901051521301,435.0653076171875,322.5720520019531,447.8464660644531,330.86572265625,441.4558868408203,326.71888732910156,12.781158447265625,8.293670654296875,106.00271874200553,1.5410737874723568,330.86572265625,False,False,True,,,,False,False,oty1_tracklet_0019,fragmented_short_track,17,1,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,75,GM_RM019_000075_002,car,0.271996408700943,337.5350646972656,328.5057067871094,378.46380615234375,346.80780029296875,357.9994354248047,337.65675354003906,40.928741455078125,18.302093505859375,749.0816531879827,2.2362874193586038,346.80780029296875,False,False,False,bt_0053,178.69743415153994,0.0,False,False,oty1_tracklet_0022,ambiguous_crossing_risk,22,5,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,83,GM_RM019_000083_001,car,0.6970790028572083,545.2968139648438,325.4486083984375,575.7661743164062,350.9214172363281,560.531494140625,338.1850128173828,30.4693603515625,25.472808837890625,776.1401916481555,1.1961523578129922,350.9214172363281,False,False,False,,,,False,False,oty1_tracklet_0013,ambiguous_crossing_risk,28,14,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,83,GM_RM019_000083_002,car,0.2601749897003174,389.58404541015625,324.541259765625,427.6328430175781,351.1172790527344,408.6084442138672,337.8292694091797,38.048797607421875,26.576019287109375,1011.1855790661648,1.4316966433674039,351.1172790527344,False,False,False,,,,False,False,oty1_tracklet_0022,ambiguous_crossing_risk,22,5,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,93,GM_RM019_000093_002,car,0.28912171721458435,424.42901611328125,324.4742126464844,436.36309814453125,335.6491394042969,430.39605712890625,330.0616760253906,11.93408203125,11.1749267578125,133.36249262094498,1.0679338030476815,335.6491394042969,False,False,False,bt_0069,175.85745848039716,0.0,False,False,oty1_tracklet_0031,ambiguous_crossing_risk,15,3,2,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,94,GM_RM019_000094_002,car,0.26042765378952026,461.01953125,321.905517578125,471.9342346191406,330.6474609375,466.4768829345703,326.2764892578125,10.914703369140625,8.741943359375,95.41571863740683,1.2485442790515822,330.6474609375,False,False,False,bt_0069,143.9737669435954,0.0,False,False,oty1_tracklet_0028,ambiguous_crossing_risk,17,2,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,97,GM_RM019_000097_001,car,0.8003900647163391,0.12027104198932648,345.44097900390625,33.45454406738281,476.3907775878906,16.78740755468607,410.91587829589844,33.334273025393486,130.94979858398438,4365.11633861882,0.25455765022818744,476.3907775878906,False,True,False,bt_0069,610.1420507190919,0.0,False,False,oty1_tracklet_0032,ambiguous_crossing_risk,18,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,97,GM_RM019_000097_004,car,0.3367469012737274,461.60736083984375,320.892578125,471.6333923339844,330.8021545410156,466.62037658691406,325.8473663330078,10.026031494140625,9.909576416015625,99.35372524056584,1.0117517715426048,330.8021545410156,False,False,False,bt_0069,156.26718789091655,0.0,False,False,oty1_tracklet_0028,ambiguous_crossing_risk,17,2,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,99,GM_RM019_000099_003,car,0.31319302320480347,466.33685302734375,326.5641784667969,476.4698181152344,335.3910827636719,471.40333557128906,330.9776306152344,10.132965087890625,8.826904296875,89.44271307438612,1.1479636288203567,335.3910827636719,False,False,False,bt_0069,168.58413534071627,0.0,False,False,oty1_tracklet_0028,ambiguous_crossing_risk,17,2,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,100,GM_RM019_000100_003,car,0.29138022661209106,425.0519104003906,329.2203674316406,455.1679992675781,364.4489440917969,440.1099548339844,346.83465576171875,30.1160888671875,35.22857666015625,1060.946945361793,0.854876685984563,364.4489440917969,False,False,False,bt_0069,205.344705254607,0.0,False,False,oty1_tracklet_0028,ambiguous_crossing_risk,17,2,4,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,120,GM_RM019_000120_002,car,0.32675063610076904,0.0,262.84716796875,611.1975708007812,422.3272705078125,305.5987854003906,342.58721923828125,611.1975708007812,159.4801025390625,97473.8512629345,3.832437784212464,422.3272705078125,False,True,False,bt_0080,183.7229681940292,0.3099997374705933,False,False,oty1_tracklet_0035,ambiguous_crossing_risk,9,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,121,GM_RM019_000121_001,car,0.31812548637390137,1.3942463397979736,260.3410339355469,676.295166015625,421.9966125488281,338.8447061777115,341.1688232421875,674.900919675827,161.65557861328125,109101.49867683147,4.1749312053767795,421.9966125488281,False,True,False,,,,False,False,oty1_tracklet_0035,ambiguous_crossing_risk,9,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,121,GM_RM019_000121_002,car,0.2730080783367157,228.57940673828125,261.6788024902344,795.5450439453125,594.2296142578125,512.0622253417969,427.95420837402344,566.9656372070312,332.5508117675781,188544.88289752044,1.7048992729667043,594.2296142578125,False,False,False,,,,False,False,oty1_tracklet_0032,ambiguous_crossing_risk,18,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,122,GM_RM019_000122_001,car,0.32027295231819153,20.3729248046875,256.1246032714844,705.1512451171875,421.5037536621094,362.7620849609375,338.8141784667969,684.7783203125,165.379150390625,113248.05681920052,4.1406569007946645,421.5037536621094,False,False,False,,,,False,False,oty1_tracklet_0035,ambiguous_crossing_risk,9,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,123,GM_RM019_000123_001,car,0.33821627497673035,66.47074127197266,260.37371826171875,758.3984985351562,421.59881591796875,412.43461990356445,340.98626708984375,691.9277572631836,161.22509765625,111556.12023582682,4.291687630039159,421.59881591796875,False,False,False,,,,False,False,oty1_tracklet_0035,ambiguous_crossing_risk,9,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,141,GM_RM019_000141_001,car,0.7676318287849426,757.6109008789062,424.8495788574219,799.7022705078125,569.4681396484375,778.6565856933594,497.1588592529297,42.09136962890625,144.61856079101562,6087.193297455087,0.2910509508508479,569.4681396484375,False,True,False,bt_0094,159.3815593948129,0.0,False,False,oty1_tracklet_0032,ambiguous_crossing_risk,18,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,147,GM_RM019_000147_001,car,0.6885594129562378,0.11459667980670929,382.7293701171875,30.063596725463867,502.5519714355469,15.089096702635288,442.6406707763672,29.949000045657158,119.82260131835938,3588.5670923543044,0.2499444989187389,502.5519714355469,False,True,False,,,,False,False,oty1_tracklet_0038,ambiguous_crossing_risk,12,2,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,148,GM_RM019_000148_001,car,0.737829864025116,0.3408304750919342,348.9573059082031,60.628089904785156,520.3013916015625,30.484460189938545,434.6293487548828,60.28725942969322,171.34408569335938,10329.865345939143,0.3518490830059022,520.3013916015625,False,True,False,,,,False,False,oty1_tracklet_0038,ambiguous_crossing_risk,12,2,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,163,GM_RM019_000163_001,car,0.29513683915138245,116.26245880126953,303.30303955078125,694.7958374023438,592.7785034179688,405.52914810180664,448.040771484375,578.5333786010742,289.4754638671875,167471.21813319717,1.9985575664074509,592.7785034179688,False,False,True,,,,False,False,oty1_tracklet_0038,ambiguous_crossing_risk,12,2,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,163,GM_RM019_000163_002,car,0.286744087934494,12.952880859375,302.0445556640625,706.3653564453125,417.6661682128906,359.65911865234375,359.85536193847656,693.4124755859375,115.62161254882812,80173.468588721,5.99725657080853,417.6661682128906,False,False,True,,,,False,False,oty1_tracklet_0039,ambiguous_crossing_risk,11,4,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,164,GM_RM019_000164_001,car,0.2968266010284424,0.0,302.809326171875,622.426025390625,356.1398010253906,311.2130126953125,329.4745635986328,622.426025390625,53.330474853515625,33194.275495268404,11.671113506869398,356.1398010253906,False,True,True,,,,False,False,oty1_tracklet_0040,fragmented_short_track,11,1,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,164,GM_RM019_000164_002,car,0.2726447880268097,0.0,302.98187255859375,677.5975341796875,413.6944580078125,338.79876708984375,358.3381652832031,677.5975341796875,110.71258544921875,75018.57490304857,6.120329783920416,413.6944580078125,False,True,True,,,,False,False,oty1_tracklet_0039,ambiguous_crossing_risk,11,4,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,164,GM_RM019_000164_003,car,0.25009825825691223,206.39230346679688,303.88043212890625,765.7044067382812,592.2053833007812,486.04835510253906,448.04290771484375,559.3121032714844,288.324951171875,161263.63486558944,1.9398671568249732,592.2053833007812,False,False,False,,,,False,False,oty1_tracklet_0038,ambiguous_crossing_risk,12,2,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,165,GM_RM019_000165_001,car,0.3219427764415741,0.0,302.9687805175781,676.7603759765625,359.58251953125,338.38018798828125,331.27565002441406,676.7603759765625,56.613739013671875,38313.93530033156,11.953995404068419,359.58251953125,False,True,True,,,,False,False,oty1_tracklet_0040,fragmented_short_track,11,1,1,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,165,GM_RM019_000165_002,car,0.25569215416908264,0.0,303.2346496582031,618.1548461914062,426.45263671875,309.0774230957031,364.84364318847656,618.1548461914062,123.21798706054688,76167.79583942704,5.016758193652825,426.45263671875,False,True,True,,,,False,False,oty1_tracklet_0039,ambiguous_crossing_risk,11,4,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,166,GM_RM019_000166_001,car,0.3519316017627716,0.1612599641084671,359.2421875,103.08206176757812,435.654296875,51.621660865843296,397.4482421875,102.92080180346966,76.412109375,7864.395564369421,1.3469174276864369,435.654296875,False,True,False,,,,False,False,oty1_tracklet_0041,ambiguous_crossing_risk,10,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,166,GM_RM019_000166_002,car,0.2866251468658447,0.0,303.9982604980469,619.5540161132812,414.7950744628906,309.7770080566406,359.39666748046875,619.5540161132812,110.79681396484375,68644.61106447503,5.591803536064386,414.7950744628906,False,True,True,,,,False,False,oty1_tracklet_0039,ambiguous_crossing_risk,11,4,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,166,GM_RM019_000166_003,car,0.2680438458919525,214.24813842773438,303.3055114746094,286.7096862792969,338.5262451171875,250.47891235351562,320.91587829589844,72.4615478515625,35.220733642578125,2552.148876208812,2.0573548690639476,338.5262451171875,False,False,True,,,,False,False,oty1_tracklet_0042,fragmented_short_track,10,1,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
GM_RM019,167,GM_RM019_000167_001,car,0.3101085126399994,0.0,304.7962341308594,621.197265625,427.16937255859375,310.5986328125,365.98280334472656,621.197265625,122.37313842773438,76017.8589772582,5.076255080209769,427.16937255859375,False,True,False,,,,False,False,oty1_tracklet_0039,ambiguous_crossing_risk,11,4,0,shape_transition_unmatched,OTY1a links this component to shape or partial/full transition review
