edge_id,edge_kind,from_det_id,to_det_id,scene,from_optical_frame_num,to_optical_frame_num,optical_frame_gap,from_class_name,to_class_name,class_consistent,center_distance_px,center_distance_limit_px,bbox_iou,size_consistency,area_change_ratio,aspect_change_ratio,confidence_pair_min,neighbor_ambiguity_from,neighbor_ambiguity_to,edge_audit_score_not_selector,edge_within_audit_limits,edge_status,source_within_candidate_count,target_within_candidate_count,candidate_rank_for_source_detection,edge_selected_for_component,edge_policy
GM_RM019_000002_001__GM_RM019_000003_002,tracklet_candidate_edge,GM_RM019_000002_001,GM_RM019_000003_002,GM_RM019,2,3,1,car,car,True,509.6119708781816,260.0,0.0,0.07277363131549189,-0.9732617530539769,-0.8811909843150393,0.49987247586250305,True,False,0.3820957380279336,False,outside_distance_limit,4,0,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000002_002__GM_RM019_000003_001,tracklet_candidate_edge,GM_RM019_000002_002,GM_RM019_000003_001,GM_RM019,2,3,1,car,car,True,62.93235556846436,260.0,0.5277972105684413,0.6257435513789369,0.45664866714755314,-0.43502023600777756,0.3818845748901367,True,False,0.7625500599483914,True,ambiguous_multiple_candidates,5,7,1,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000002_002__GM_RM019_000004_001,tracklet_candidate_edge,GM_RM019_000002_002,GM_RM019_000004_001,GM_RM019,2,4,2,car,car,True,78.55136376143884,367.6955262170047,0.47594204684591795,0.6543427439036311,0.3239399291127829,-0.44663579075719206,0.3818845748901367,True,False,0.6720401254021173,True,ambiguous_multiple_candidates,5,8,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000002_002__GM_RM019_000004_004,tracklet_candidate_edge,GM_RM019_000002_002,GM_RM019_000004_004,GM_RM019,2,4,2,car,car,True,257.70783669805814,367.6955262170047,0.0,0.428815324155455,-0.9951118384175909,-0.1472575132714991,0.29709500074386597,True,False,0.36276874519953617,True,ambiguous_multiple_candidates,5,3,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000002_002__GM_RM019_000005_001,tracklet_candidate_edge,GM_RM019_000002_002,GM_RM019_000005_001,GM_RM019,2,5,3,car,car,True,101.38591106550241,450.3332099679081,0.40172820070313897,0.7060276810058526,0.13361214859327422,-0.47008056184984076,0.3818845748901367,True,False,0.6474963908874082,True,ambiguous_multiple_candidates,5,7,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000002_002__GM_RM019_000006_001,tracklet_candidate_edge,GM_RM019_000002_002,GM_RM019_000006_001,GM_RM019,2,6,4,car,car,True,119.15347930399643,520.0,0.3876431782916178,0.712926637931587,0.04433536911254457,-0.5316935329265927,0.3818845748901367,True,False,0.6316774641309243,True,ambiguous_multiple_candidates,5,5,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_001__GM_RM019_000004_001,tracklet_candidate_edge,GM_RM019_000003_001,GM_RM019_000004_001,GM_RM019,3,4,1,car,car,True,19.577216851917004,260.0,0.8958519722414661,0.944167618545479,-0.09110552257919809,-0.020559240329843673,0.8963561058044434,False,False,0.9540998720320906,True,ambiguous_multiple_candidates,4,8,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_001__GM_RM019_000005_001,tracklet_candidate_edge,GM_RM019_000003_001,GM_RM019_000005_001,GM_RM019,3,5,2,car,car,True,44.57780956108091,367.6955262170047,0.7669531590424828,0.8580885813379884,-0.221766940676819,-0.06205589664720416,0.8963561058044434,False,False,0.8292635711035219,True,ambiguous_multiple_candidates,4,7,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_001__GM_RM019_000006_001,tracklet_candidate_edge,GM_RM019_000003_001,GM_RM019_000006_001,GM_RM019,3,6,3,car,car,True,66.2891777586518,450.3332099679081,0.7069465451525271,0.7729172930998838,-0.28305610497170264,-0.17110930882852998,0.8963561058044434,False,False,0.7748588202645833,True,ambiguous_multiple_candidates,4,5,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_001__GM_RM019_000007_001,tracklet_candidate_edge,GM_RM019_000003_001,GM_RM019_000007_001,GM_RM019,3,7,4,car,car,True,83.4027654349886,520.0,0.6685511867232435,0.7075291537242239,-0.3212714142490424,-0.26367027830251,0.8963561058044434,False,False,0.7431329076582791,True,ambiguous_multiple_candidates,4,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_001__GM_RM019_000004_004,tracklet_candidate_edge,GM_RM019_000003_001,GM_RM019_000004_004,GM_RM019,3,4,1,car,car,True,248.74533455107107,260.0,0.0,0.33295008219548927,-0.9966442412006038,0.509332795749902,0.29709500074386597,False,False,0.4282212561278877,False,outside_size_limit,4,3,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_002__GM_RM019_000004_002,tracklet_candidate_edge,GM_RM019_000003_002,GM_RM019_000004_002,GM_RM019,3,4,1,car,car,True,20.057536265291983,260.0,0.3371265643287406,0.5501889132475974,1.9523184288323627,0.3129200938036098,0.49987247586250305,False,True,0.7956884095678254,True,ambiguous_multiple_candidates,2,1,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_002__GM_RM019_000005_002,tracklet_candidate_edge,GM_RM019_000003_002,GM_RM019_000005_002,GM_RM019,3,5,2,car,car,True,32.43740695867075,367.6955262170047,0.19150489212720506,0.3698764744855796,4.187835008110884,0.8281725720026896,0.49987247586250305,False,False,0.6109403885107598,True,ambiguous_multiple_candidates,2,2,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_002__GM_RM019_000004_003,tracklet_candidate_edge,GM_RM019_000003_002,GM_RM019_000004_003,GM_RM019,3,4,1,car,bus,False,20.052623919757803,260.0,0.3374355570496541,0.5501120937601472,1.9565059548084718,0.31235819641878687,0.3403029441833496,False,True,0.7637623962413811,False,class_mismatch,2,0,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_002__GM_RM019_000004_005,tracklet_candidate_edge,GM_RM019_000003_002,GM_RM019_000004_005,GM_RM019,3,4,1,car,car,True,122.51722674501147,260.0,0.0,0.1460799023016236,-0.8380883015340058,6.677654820917076,0.27703097462654114,False,True,0.4205637653696666,False,outside_size_limit,2,2,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000003_002__GM_RM019_000004_001,tracklet_candidate_edge,GM_RM019_000003_002,GM_RM019_000004_001,GM_RM019,3,4,1,car,car,True,529.4422378853519,260.0,0.0,0.07486850743893006,31.962165413696372,7.375265342070851,0.49987247586250305,False,False,0.3808174870333104,False,outside_distance_limit,2,8,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_001__GM_RM019_000005_001,tracklet_candidate_edge,GM_RM019_000004_001,GM_RM019_000005_001,GM_RM019,4,5,1,car,car,True,25.03909232835027,260.0,0.8534353399479758,0.9069368366714512,-0.14375862252833013,-0.042367704128767524,0.9524415731430054,False,False,0.954306798955429,True,ambiguous_multiple_candidates,5,7,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_001__GM_RM019_000006_001,tracklet_candidate_edge,GM_RM019_000004_001,GM_RM019_000006_001,GM_RM019,4,6,2,car,car,True,46.76056123879095,367.6955262170047,0.7863805805691977,0.8175492460522835,-0.21119127375183167,-0.15371023414360113,0.9466313719749451,False,False,0.8302713392270388,True,ambiguous_multiple_candidates,5,5,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_001__GM_RM019_000007_001,tracklet_candidate_edge,GM_RM019_000004_001,GM_RM019_000007_001,GM_RM019,4,7,3,car,car,True,64.02933485481638,450.3332099679081,0.7457656612859775,0.7492743345058208,-0.2532371990233599,-0.24821413196499825,0.9404870867729187,False,False,0.7797223734016373,True,ambiguous_multiple_candidates,5,4,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_001__GM_RM019_000008_001,tracklet_candidate_edge,GM_RM019_000004_001,GM_RM019_000008_001,GM_RM019,4,8,4,car,car,True,83.61263712310148,520.0,0.6489014338382949,0.6771756917488057,-0.2827583122243434,-0.3628903042780451,0.9289512634277344,False,False,0.7435213199205578,True,ambiguous_multiple_candidates,5,4,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_001__GM_RM019_000008_002,tracklet_candidate_edge,GM_RM019_000004_001,GM_RM019_000008_002,GM_RM019,4,8,4,car,car,True,454.50875620612385,520.0,0.0,0.3547750879454685,-0.636729375439747,-0.6537204486693159,0.8895633220672607,False,False,0.4055881186714621,True,ambiguous_multiple_candidates,5,4,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_002__GM_RM019_000005_002,tracklet_candidate_edge,GM_RM019_000004_002,GM_RM019_000005_002,GM_RM019,4,5,1,car,car,True,20.334030834932314,260.0,0.5655730918710647,0.6436223490446351,0.7572071350591624,0.3924477054093687,0.5709206461906433,True,False,0.8284015976855938,True,ambiguous_multiple_candidates,3,2,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_002__GM_RM019_000006_002,tracklet_candidate_edge,GM_RM019_000004_002,GM_RM019_000006_002,GM_RM019,4,6,2,car,car,True,36.816360737333056,367.6955262170047,0.3968580080029083,0.4824461705459426,1.5197929229959544,0.760456968440603,0.5709206461906433,True,False,0.6924705060644166,True,ambiguous_multiple_candidates,3,2,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_002__GM_RM019_000007_002,tracklet_candidate_edge,GM_RM019_000004_002,GM_RM019_000007_002,GM_RM019,4,7,3,car,car,True,49.00355295346302,450.3332099679081,0.3079420001309546,0.40587192977091846,2.2473647621134587,0.9849073228299393,0.5709206461906433,True,False,0.6423977253637803,True,ambiguous_multiple_candidates,3,3,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_002__GM_RM019_000005_001,tracklet_candidate_edge,GM_RM019_000004_002,GM_RM019_000005_001,GM_RM019,4,5,1,car,car,True,540.8459571636131,260.0,0.0,0.13415089708354422,8.559798713662062,5.10884441171314,0.5709206461906433,True,False,0.4059456472410625,False,outside_distance_limit,3,7,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_002__GM_RM019_000006_001,tracklet_candidate_edge,GM_RM019_000004_002,GM_RM019_000006_001,GM_RM019,4,6,2,car,car,True,562.7165145496664,367.6955262170047,0.0,0.14939049626746836,7.806923894263858,4.3985778561681315,0.5709206461906433,True,False,0.323101516485793,False,outside_distance_limit,3,5,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_003__GM_RM019_000005_002,tracklet_candidate_edge,GM_RM019_000004_003,GM_RM019_000005_002,GM_RM019,4,5,1,bus,car,False,20.38636587928643,260.0,0.5649875721791403,0.6438722626053539,0.7547182679180371,0.3930438938023755,0.3403029441833496,True,False,0.7822934171133841,False,class_mismatch,0,2,1,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_003__GM_RM019_000005_001,tracklet_candidate_edge,GM_RM019_000004_003,GM_RM019_000005_001,GM_RM019,4,5,1,bus,car,False,540.8893819309367,260.0,0.0,0.1341900528387355,8.546258438062505,5.111459965689637,0.3403029441833496,True,False,0.3598264173692757,False,class_mismatch,0,7,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_003__GM_RM019_000006_002,tracklet_candidate_edge,GM_RM019_000004_003,GM_RM019_000006_002,GM_RM019,4,6,2,bus,car,False,36.866765375320256,367.6955262170047,0.3974209056907422,0.4826060670548169,1.5162239471573298,0.7612107231467186,0.3403029441833496,True,False,0.6463562947589271,False,class_mismatch,0,2,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_003__GM_RM019_000006_001,tracklet_candidate_edge,GM_RM019_000004_003,GM_RM019_000006_001,GM_RM019,4,6,2,bus,car,False,562.759648271694,367.6955262170047,0.0,0.14943138521745472,7.794449972972793,4.4008893034448135,0.3403029441833496,True,False,0.2769824897981126,False,class_mismatch,0,5,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_003__GM_RM019_000007_002,tracklet_candidate_edge,GM_RM019_000004_003,GM_RM019_000007_002,GM_RM019,4,7,3,bus,car,False,49.05137935216188,450.3332099679081,0.3081834517412142,0.40598251264318663,2.242765270516584,0.9857571778747415,0.3403029441833496,True,False,0.5962790271367147,False,class_mismatch,0,3,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_004__GM_RM019_000005_001,tracklet_candidate_edge,GM_RM019_000004_004,GM_RM019_000005_001,GM_RM019,4,5,1,car,car,True,222.37543414749842,260.0,0.0,0.3128708206837454,230.9097127788835,-0.3785703815659922,0.29709500074386597,False,False,0.4297930154365236,False,outside_size_limit,0,7,1,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_004__GM_RM019_000005_002,tracklet_candidate_edge,GM_RM019_000004_004,GM_RM019_000005_002,GM_RM019,4,5,1,car,car,True,680.7834793869555,260.0,0.0,0.08255364575831495,41.62782242498382,-0.8583515657064853,0.29709500074386597,False,False,0.33120280874894525,False,outside_distance_limit,0,2,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_004__GM_RM019_000006_001,tracklet_candidate_edge,GM_RM019_000004_004,GM_RM019_000006_001,GM_RM019,4,6,2,car,car,True,205.67884751440994,367.6955262170047,0.0,0.276928766903341,212.6458362732444,-0.4508231097174025,0.29709500074386597,False,False,0.3430614538853049,False,outside_size_limit,0,5,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_004__GM_RM019_000006_002,tracklet_candidate_edge,GM_RM019_000004_004,GM_RM019_000006_002,GM_RM019,4,6,2,car,car,True,665.2406125610721,367.6955262170047,0.0,0.0977219663548195,60.12727584934717,-0.8209153763893723,0.29709500074386597,False,False,0.25015763523452617,False,outside_distance_limit,0,2,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM019_000004_004__GM_RM019_000007_001,tracklet_candidate_edge,GM_RM019_000004_004,GM_RM019_000007_001,GM_RM019,4,7,3,car,car,True,191.91625419981105,450.3332099679081,0.0,0.24639766073263766,201.2578577080937,-0.5121488622185212,0.29709500074386597,False,False,0.3156014265005883,False,outside_size_limit,0,4,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
